2025-06-29 20:29:45 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_timm-resnet50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}, 'dataset': {'root': '/home/smadper/TFM/datasets/laticifers', 'image_size': [512, 512], 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 5, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 8, 'dist_transform': True}, 'train': {'batch_size': 4, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 8, 'save_dir': '/home/smadper/TFM/checkpoints', 'log_interval': 1, 'patience': 10, 'experiment_name': 'unet_patched_timm-resnet50d', 'timestamp': '20250629_202945'}, 'test': {'batch_size': 1, 'save_dir': '/home/smadper/TFM/results'}, 'loss': {'name': 'bce', 'use_topographic': True, 'combine_with': 'dice', 'weights': {'main': 1.0, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-06-29 20:29:45 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_timm-resnet50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}
2025-06-29 20:29:46 INFO Loading pretrained weights from Hugging Face hub (timm/resnest50d.in1k)
2025-06-29 20:29:46 INFO [timm/resnest50d.in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-06-29 20:29:46 INFO Converted input conv conv1.0 pretrained weights from 3 to 1 channel(s)
2025-06-29 20:29:46 INFO Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2025-06-29 20:30:22 INFO Epoch 001 | Train Loss: 1.6947 | Val Loss: 12.7745 | Dice: 0.0962 | IoU: 0.0506 | LR: 0.001000
2025-06-29 20:30:57 INFO Epoch 002 | Train Loss: 1.1758 | Val Loss: 5.5518 | Dice: 0.1186 | IoU: 0.0634 | LR: 0.001000
2025-06-29 20:31:33 INFO Epoch 003 | Train Loss: 0.8541 | Val Loss: 0.8670 | Dice: 0.1247 | IoU: 0.0675 | LR: 0.001000
2025-06-29 20:32:08 INFO Epoch 004 | Train Loss: 0.6590 | Val Loss: 0.5341 | Dice: 0.0385 | IoU: 0.0205 | LR: 0.001000
2025-06-29 20:32:44 INFO Epoch 005 | Train Loss: 0.5402 | Val Loss: 0.5104 | Dice: 0.0146 | IoU: 0.0074 | LR: 0.001000
2025-06-29 20:33:20 INFO Epoch 006 | Train Loss: 0.4503 | Val Loss: 0.4036 | Dice: 0.0001 | IoU: 0.0000 | LR: 0.001000
2025-06-29 20:33:56 INFO Epoch 007 | Train Loss: 0.3869 | Val Loss: 0.3551 | Dice: 0.0029 | IoU: 0.0014 | LR: 0.001000
2025-06-29 20:34:31 INFO Epoch 008 | Train Loss: 0.3428 | Val Loss: 0.3119 | Dice: 0.0050 | IoU: 0.0025 | LR: 0.001000
2025-06-29 20:35:07 INFO Epoch 009 | Train Loss: 0.3077 | Val Loss: 0.2674 | Dice: 0.0075 | IoU: 0.0038 | LR: 0.001000
2025-06-29 20:35:43 INFO Epoch 010 | Train Loss: 0.2771 | Val Loss: 3.0755 | Dice: 0.0315 | IoU: 0.0163 | LR: 0.001000
2025-06-29 20:36:18 INFO Epoch 011 | Train Loss: 0.2712 | Val Loss: 0.5075 | Dice: 0.0065 | IoU: 0.0033 | LR: 0.001000
2025-06-29 20:36:54 INFO Epoch 012 | Train Loss: 0.2544 | Val Loss: 0.4278 | Dice: 0.0099 | IoU: 0.0050 | LR: 0.001000
