2025-07-11 02:39:59 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'image_size': [512, 512], 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 8, 'dist_transform': True}, 'train': {'batch_size': 16, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 4, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints', 'log_interval': 1, 'patience': 10, 'experiment_name': 'unet_topobce_dice_clahe', 'timestamp': '20250711_023959'}, 'test': {'batch_size': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/results'}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'use_topographic': True, 'combine_with': 'dice', 'weights': {'main': 1.0, 'combined': 1.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-11 02:39:59 INFO Experiment name: unet_topobce_dice_clahe
2025-07-11 02:39:59 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}
2025-07-11 02:40:51 INFO Epoch 001 | Train Loss: 0.5247 | Val Loss: 0.2692 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:41:41 INFO Epoch 002 | Train Loss: 0.2497 | Val Loss: 0.1714 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:42:31 INFO Epoch 003 | Train Loss: 0.1889 | Val Loss: 0.1463 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:43:19 INFO Epoch 004 | Train Loss: 0.1650 | Val Loss: 0.1274 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:44:09 INFO Epoch 005 | Train Loss: 0.1507 | Val Loss: 0.1222 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:44:57 INFO Epoch 006 | Train Loss: 0.1466 | Val Loss: 0.1126 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:45:47 INFO Epoch 007 | Train Loss: 0.1399 | Val Loss: 0.1103 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:46:36 INFO Epoch 008 | Train Loss: 0.1345 | Val Loss: 0.1090 | Dice: 0.0000 | IoU: 0.0000 | LR: 0.001000
2025-07-11 02:47:25 INFO Epoch 009 | Train Loss: 0.1357 | Val Loss: 0.1067 | Dice: 0.0646 | IoU: 0.0334 | LR: 0.001000
2025-07-11 02:48:14 INFO Epoch 010 | Train Loss: 0.1320 | Val Loss: 0.1096 | Dice: 0.0368 | IoU: 0.0188 | LR: 0.001000
2025-07-11 02:49:02 INFO Epoch 011 | Train Loss: 0.1313 | Val Loss: 0.1061 | Dice: 0.0100 | IoU: 0.0050 | LR: 0.001000
2025-07-11 02:49:51 INFO Epoch 012 | Train Loss: 0.1299 | Val Loss: 0.1028 | Dice: 0.0078 | IoU: 0.0039 | LR: 0.001000
2025-07-11 02:50:40 INFO Epoch 013 | Train Loss: 0.1278 | Val Loss: 0.1059 | Dice: 0.0096 | IoU: 0.0048 | LR: 0.001000
2025-07-11 02:51:29 INFO Epoch 014 | Train Loss: 0.1274 | Val Loss: 0.1041 | Dice: 0.0773 | IoU: 0.0402 | LR: 0.001000
2025-07-11 02:52:18 INFO Epoch 015 | Train Loss: 0.1231 | Val Loss: 0.1021 | Dice: 0.1415 | IoU: 0.0761 | LR: 0.001000
2025-07-11 02:53:06 INFO Epoch 016 | Train Loss: 0.1274 | Val Loss: 0.1036 | Dice: 0.2145 | IoU: 0.1202 | LR: 0.001000
2025-07-11 02:53:55 INFO Epoch 017 | Train Loss: 0.1285 | Val Loss: 0.1049 | Dice: 0.0190 | IoU: 0.0096 | LR: 0.001000
2025-07-11 02:54:45 INFO Epoch 018 | Train Loss: 0.1216 | Val Loss: 0.1053 | Dice: 0.2357 | IoU: 0.1339 | LR: 0.001000
2025-07-11 02:55:33 INFO Epoch 019 | Train Loss: 0.1223 | Val Loss: 0.1047 | Dice: 0.1774 | IoU: 0.0974 | LR: 0.001000
2025-07-11 02:56:22 INFO Epoch 020 | Train Loss: 0.1210 | Val Loss: 0.1057 | Dice: 0.2052 | IoU: 0.1144 | LR: 0.001000
2025-07-11 02:57:11 INFO Epoch 021 | Train Loss: 0.1194 | Val Loss: 0.1080 | Dice: 0.1985 | IoU: 0.1102 | LR: 0.001000
2025-07-11 02:58:01 INFO Epoch 022 | Train Loss: 0.1154 | Val Loss: 0.1036 | Dice: 0.1694 | IoU: 0.0926 | LR: 0.001000
2025-07-11 02:58:49 INFO Epoch 023 | Train Loss: 0.1185 | Val Loss: 0.1038 | Dice: 0.0934 | IoU: 0.0491 | LR: 0.001000
2025-07-11 02:59:38 INFO Epoch 024 | Train Loss: 0.1173 | Val Loss: 0.1063 | Dice: 0.1030 | IoU: 0.0544 | LR: 0.001000
2025-07-11 03:00:28 INFO Early stopping at epoch 25 | Best Dice: 0.2357 at epoch 15
2025-07-11 03:00:43 INFO Test Loss: 0.1021 | Dice: 0.1415 | IoU: 0.0761
