2025-07-11 02:50:06 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'image_size': [512, 512], 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 8, 'dist_transform': True}, 'train': {'batch_size': 16, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 4, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints', 'log_interval': 1, 'patience': 10, 'experiment_name': 'unet_dice_cldice_clahe', 'timestamp': '20250711_025006'}, 'test': {'batch_size': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/results'}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.3, 'use_topographic': True, 'combine_with': 'dice', 'weights': {'main': 1.0, 'combined': 1.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-11 02:50:06 INFO Experiment name: unet_dice_cldice_clahe
2025-07-11 02:50:06 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_densenet121', 'encoder_name': 'densenet121', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0}
2025-07-11 02:51:05 INFO Epoch 001 | Train Loss: 0.7777 | Val Loss: 0.7135 | Dice: 0.3628 | IoU: 0.2221 | LR: 0.001000
2025-07-11 02:52:02 INFO Epoch 002 | Train Loss: 0.6408 | Val Loss: 0.6447 | Dice: 0.4080 | IoU: 0.2563 | LR: 0.001000
2025-07-11 02:52:59 INFO Epoch 003 | Train Loss: 0.5813 | Val Loss: 0.6072 | Dice: 0.3879 | IoU: 0.2409 | LR: 0.001000
2025-07-11 02:53:56 INFO Epoch 004 | Train Loss: 0.5513 | Val Loss: 0.5401 | Dice: 0.4494 | IoU: 0.2899 | LR: 0.001000
2025-07-11 02:54:54 INFO Epoch 005 | Train Loss: 0.5325 | Val Loss: 0.5559 | Dice: 0.4188 | IoU: 0.2653 | LR: 0.001000
2025-07-11 02:55:52 INFO Epoch 006 | Train Loss: 0.5198 | Val Loss: 0.5290 | Dice: 0.4449 | IoU: 0.2862 | LR: 0.001000
2025-07-11 02:56:50 INFO Epoch 007 | Train Loss: 0.5166 | Val Loss: 0.5155 | Dice: 0.4560 | IoU: 0.2954 | LR: 0.001000
2025-07-11 02:57:47 INFO Epoch 008 | Train Loss: 0.5131 | Val Loss: 0.5687 | Dice: 0.3985 | IoU: 0.2489 | LR: 0.001000
2025-07-11 02:58:43 INFO Epoch 009 | Train Loss: 0.5277 | Val Loss: 0.5204 | Dice: 0.4564 | IoU: 0.2958 | LR: 0.001000
2025-07-11 02:59:40 INFO Epoch 010 | Train Loss: 0.5107 | Val Loss: 0.5214 | Dice: 0.4520 | IoU: 0.2923 | LR: 0.001000
2025-07-11 03:00:37 INFO Epoch 011 | Train Loss: 0.5060 | Val Loss: 0.5508 | Dice: 0.4278 | IoU: 0.2722 | LR: 0.001000
2025-07-11 03:01:33 INFO Epoch 012 | Train Loss: 0.5025 | Val Loss: 0.5081 | Dice: 0.4565 | IoU: 0.2959 | LR: 0.001000
2025-07-11 03:02:30 INFO Epoch 013 | Train Loss: 0.5074 | Val Loss: 0.5178 | Dice: 0.4502 | IoU: 0.2906 | LR: 0.001000
2025-07-11 03:03:26 INFO Epoch 014 | Train Loss: 0.5091 | Val Loss: 0.5681 | Dice: 0.3706 | IoU: 0.2281 | LR: 0.001000
2025-07-11 03:04:23 INFO Epoch 015 | Train Loss: 0.5124 | Val Loss: 0.5388 | Dice: 0.4278 | IoU: 0.2722 | LR: 0.001000
2025-07-11 03:05:19 INFO Epoch 016 | Train Loss: 0.5072 | Val Loss: 0.5309 | Dice: 0.4364 | IoU: 0.2793 | LR: 0.001000
2025-07-11 03:06:16 INFO Epoch 017 | Train Loss: 0.5090 | Val Loss: 0.5244 | Dice: 0.4474 | IoU: 0.2883 | LR: 0.001000
2025-07-11 03:07:12 INFO Epoch 018 | Train Loss: 0.5128 | Val Loss: 0.5134 | Dice: 0.4379 | IoU: 0.2804 | LR: 0.001000
2025-07-11 03:08:10 INFO Epoch 019 | Train Loss: 0.5028 | Val Loss: 0.5183 | Dice: 0.4420 | IoU: 0.2837 | LR: 0.001000
2025-07-11 03:09:06 INFO Epoch 020 | Train Loss: 0.5261 | Val Loss: 0.5557 | Dice: 0.4180 | IoU: 0.2642 | LR: 0.001000
2025-07-11 03:10:02 INFO Epoch 021 | Train Loss: 0.5253 | Val Loss: 0.5314 | Dice: 0.4261 | IoU: 0.2708 | LR: 0.001000
2025-07-11 03:10:59 INFO Early stopping at epoch 22 | Best Dice: 0.4565 at epoch 12
2025-07-11 03:11:17 INFO Test Loss: 0.5081 | Dice: 0.4565 | IoU: 0.2959
