2025-07-23 08:35:24 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints/unet/20250723_083524_unet_timm-resnest50d_hausdorff_dice', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_timm-resnest50d_hausdorff_dice', 'timestamp': '20250723_083524'}, 'test': {'batch_size': 1}, 'loss': {'name': 'hausdorff', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 1, 'combined': 1}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-23 08:35:24 INFO Experiment name: unet_timm-resnest50d_hausdorff_dice
2025-07-23 08:35:24 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-23 08:35:25 INFO Loading pretrained weights from Hugging Face hub (timm/resnest50d.in1k)
2025-07-23 08:35:25 INFO [timm/resnest50d.in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-07-23 08:35:25 INFO Converted input conv conv1.0 pretrained weights from 3 to 1 channel(s)
2025-07-23 08:35:25 INFO Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2025-07-23 08:37:50 INFO Epoch 001 | Train Loss: 17.6188 | Val Loss: 9.7104 | Dice: 0.3372 | clDice: 0.3638 | IoU: 0.2031 | Tversky: 0.3372 | Hausdorff: 447.8152 | HD95: 169.3220 | LR: 0.001000
2025-07-23 08:40:14 INFO Epoch 002 | Train Loss: 13.2412 | Val Loss: 8.8324 | Dice: 0.3660 | clDice: 0.3925 | IoU: 0.2241 | Tversky: 0.3660 | Hausdorff: 313.7884 | HD95: 120.8316 | LR: 0.001000
2025-07-23 08:42:39 INFO Epoch 003 | Train Loss: 13.1323 | Val Loss: 8.8174 | Dice: 0.4398 | clDice: 0.4859 | IoU: 0.2822 | Tversky: 0.4398 | Hausdorff: 290.5574 | HD95: 63.2960 | LR: 0.001000
2025-07-23 08:45:02 INFO Epoch 004 | Train Loss: 13.2151 | Val Loss: 8.6532 | Dice: 0.3691 | clDice: 0.3945 | IoU: 0.2264 | Tversky: 0.3691 | Hausdorff: 308.1881 | HD95: 125.3186 | LR: 0.001000
2025-07-23 08:47:29 INFO Epoch 005 | Train Loss: 13.1980 | Val Loss: 8.6199 | Dice: 0.3517 | clDice: 0.3727 | IoU: 0.2139 | Tversky: 0.3517 | Hausdorff: 392.4544 | HD95: 137.8132 | LR: 0.001000
2025-07-23 08:50:01 INFO Epoch 006 | Train Loss: 13.0200 | Val Loss: 8.5989 | Dice: 0.4155 | clDice: 0.4501 | IoU: 0.2632 | Tversky: 0.4155 | Hausdorff: 418.9195 | HD95: 100.0574 | LR: 0.001000
2025-07-23 08:52:33 INFO Epoch 007 | Train Loss: 13.0563 | Val Loss: 8.6036 | Dice: 0.3677 | clDice: 0.3957 | IoU: 0.2253 | Tversky: 0.3677 | Hausdorff: 444.8280 | HD95: 166.9998 | LR: 0.001000
2025-07-23 08:54:52 INFO Epoch 008 | Train Loss: 12.9307 | Val Loss: 8.5754 | Dice: 0.3736 | clDice: 0.3993 | IoU: 0.2299 | Tversky: 0.3736 | Hausdorff: 505.9430 | HD95: 182.4705 | LR: 0.001000
2025-07-23 08:57:17 INFO Epoch 009 | Train Loss: 13.0315 | Val Loss: 8.5757 | Dice: 0.3620 | clDice: 0.3830 | IoU: 0.2211 | Tversky: 0.3620 | Hausdorff: 504.3191 | HD95: 160.0512 | LR: 0.001000
2025-07-23 08:59:46 INFO Epoch 010 | Train Loss: 12.9302 | Val Loss: 8.6106 | Dice: 0.3612 | clDice: 0.3839 | IoU: 0.2209 | Tversky: 0.3612 | Hausdorff: 478.3027 | HD95: 187.5065 | LR: 0.001000
2025-07-23 09:02:13 INFO Epoch 011 | Train Loss: 12.9993 | Val Loss: 8.5970 | Dice: 0.3870 | clDice: 0.4178 | IoU: 0.2399 | Tversky: 0.3870 | Hausdorff: 468.2760 | HD95: 159.3975 | LR: 0.001000
