2025-07-23 03:10:55 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints/unet/20250723_031055_unet_timm-resnest50d_hausdorff_bce', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_timm-resnest50d_hausdorff_bce', 'timestamp': '20250723_031055'}, 'test': {'batch_size': 1}, 'loss': {'name': 'hausdorff', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 1, 'combined': 1}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-23 03:10:55 INFO Experiment name: unet_timm-resnest50d_hausdorff_bce
2025-07-23 03:10:55 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-23 03:10:55 INFO Loading pretrained weights from Hugging Face hub (timm/resnest50d.in1k)
2025-07-23 03:10:55 INFO [timm/resnest50d.in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-07-23 03:10:55 INFO Converted input conv conv1.0 pretrained weights from 3 to 1 channel(s)
2025-07-23 03:10:55 INFO Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2025-07-23 03:13:18 INFO Epoch 001 | Train Loss: 17.3034 | Val Loss: 9.3253 | Dice: 0.3180 | clDice: 0.3476 | IoU: 0.1892 | Tversky: 0.3180 | Hausdorff: 541.7445 | HD95: 221.1099 | LR: 0.001000
2025-07-23 03:15:38 INFO Epoch 002 | Train Loss: 13.1898 | Val Loss: 8.8072 | Dice: 0.3973 | clDice: 0.4346 | IoU: 0.2487 | Tversky: 0.3973 | Hausdorff: 414.8929 | HD95: 95.4190 | LR: 0.001000
2025-07-23 03:17:58 INFO Epoch 003 | Train Loss: 13.1779 | Val Loss: 8.7040 | Dice: 0.3611 | clDice: 0.3918 | IoU: 0.2207 | Tversky: 0.3611 | Hausdorff: 461.0353 | HD95: 127.6321 | LR: 0.001000
2025-07-23 03:20:14 INFO Epoch 004 | Train Loss: 13.1512 | Val Loss: 8.7130 | Dice: 0.2392 | clDice: 0.2505 | IoU: 0.1361 | Tversky: 0.2392 | Hausdorff: 555.9130 | HD95: 259.3482 | LR: 0.001000
2025-07-23 03:22:33 INFO Epoch 005 | Train Loss: 13.1162 | Val Loss: 8.5956 | Dice: 0.3918 | clDice: 0.4213 | IoU: 0.2442 | Tversky: 0.3918 | Hausdorff: 306.1108 | HD95: 115.6242 | LR: 0.001000
2025-07-23 03:24:53 INFO Epoch 006 | Train Loss: 13.0200 | Val Loss: 8.5834 | Dice: 0.3931 | clDice: 0.4248 | IoU: 0.2451 | Tversky: 0.3931 | Hausdorff: 405.6803 | HD95: 120.8627 | LR: 0.001000
2025-07-23 03:27:12 INFO Epoch 007 | Train Loss: 13.0149 | Val Loss: 8.7495 | Dice: 0.3714 | clDice: 0.3994 | IoU: 0.2299 | Tversky: 0.3714 | Hausdorff: 395.1779 | HD95: 127.6917 | LR: 0.001000
2025-07-23 03:29:32 INFO Epoch 008 | Train Loss: 13.0052 | Val Loss: 9.6929 | Dice: 0.3904 | clDice: 0.4244 | IoU: 0.2430 | Tversky: 0.3904 | Hausdorff: 653.3240 | HD95: 104.9111 | LR: 0.001000
2025-07-23 03:31:46 INFO Epoch 009 | Train Loss: 13.0627 | Val Loss: 8.6469 | Dice: 0.3538 | clDice: 0.3833 | IoU: 0.2152 | Tversky: 0.3538 | Hausdorff: 356.8856 | HD95: 135.1911 | LR: 0.001000
2025-07-23 03:34:06 INFO Epoch 010 | Train Loss: 12.9145 | Val Loss: 8.5605 | Dice: 0.3872 | clDice: 0.4215 | IoU: 0.2406 | Tversky: 0.3872 | Hausdorff: 415.0034 | HD95: 139.2893 | LR: 0.001000
2025-07-23 03:36:27 INFO Epoch 011 | Train Loss: 12.9760 | Val Loss: 8.5468 | Dice: 0.4202 | clDice: 0.4558 | IoU: 0.2666 | Tversky: 0.4202 | Hausdorff: 415.7476 | HD95: 110.3501 | LR: 0.001000
2025-07-23 03:38:50 INFO Epoch 012 | Train Loss: 13.1153 | Val Loss: 8.5433 | Dice: 0.4144 | clDice: 0.4443 | IoU: 0.2621 | Tversky: 0.4144 | Hausdorff: 364.8811 | HD95: 100.4931 | LR: 0.001000
2025-07-23 03:41:03 INFO Epoch 013 | Train Loss: 12.9782 | Val Loss: 8.5648 | Dice: 0.4046 | clDice: 0.4363 | IoU: 0.2547 | Tversky: 0.4046 | Hausdorff: 330.4394 | HD95: 116.3833 | LR: 0.001000
2025-07-23 03:43:19 INFO Epoch 014 | Train Loss: 13.0257 | Val Loss: 8.5663 | Dice: 0.3587 | clDice: 0.3801 | IoU: 0.2187 | Tversky: 0.3587 | Hausdorff: 409.7899 | HD95: 147.1622 | LR: 0.001000
2025-07-23 03:45:41 INFO Epoch 015 | Train Loss: 12.9853 | Val Loss: 8.5631 | Dice: 0.3801 | clDice: 0.4120 | IoU: 0.2349 | Tversky: 0.3801 | Hausdorff: 402.4224 | HD95: 130.9114 | LR: 0.001000
2025-07-23 03:48:04 INFO Epoch 016 | Train Loss: 13.1001 | Val Loss: 8.5243 | Dice: 0.4312 | clDice: 0.4635 | IoU: 0.2752 | Tversky: 0.4312 | Hausdorff: 291.2245 | HD95: 87.9630 | LR: 0.001000
