2025-07-23 06:47:54 INFO Starting training with configuration: {'model': {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 16, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints/unet/20250723_064754_unet_efficientnet-b4_clahe_otsu', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'experiment_name': 'unet_efficientnet-b4_clahe_otsu', 'timestamp': '20250723_064754'}, 'test': {'batch_size': 1}, 'loss': {'name': 'hausdorff', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 1, 'combined': 1}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-23 06:47:54 INFO Experiment name: unet_efficientnet-b4_clahe_otsu
2025-07-23 06:47:54 INFO Loading model unet with settings {'name': 'unet', 'alias': 'unet_timm-resnest50d', 'encoder_name': 'timm-resnest50d', 'encoder_weights': 'imagenet', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-23 06:47:54 INFO Loading pretrained weights from Hugging Face hub (timm/resnest50d.in1k)
2025-07-23 06:47:54 INFO [timm/resnest50d.in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2025-07-23 06:47:54 INFO Converted input conv conv1.0 pretrained weights from 3 to 1 channel(s)
2025-07-23 06:47:55 INFO Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2025-07-23 06:50:21 INFO Epoch 001 | Train Loss: 17.3431 | Val Loss: 9.5403 | Dice: 0.2036 | clDice: 0.1969 | IoU: 0.1135 | Tversky: 0.2036 | Hausdorff: 794.3165 | HD95: 221.7904 | LR: 0.001000
2025-07-23 06:52:45 INFO Epoch 002 | Train Loss: 13.3832 | Val Loss: 8.8710 | Dice: 0.2182 | clDice: 0.2289 | IoU: 0.1227 | Tversky: 0.2182 | Hausdorff: 570.6573 | HD95: 246.7498 | LR: 0.001000
2025-07-23 06:55:08 INFO Epoch 003 | Train Loss: 13.2029 | Val Loss: 8.7806 | Dice: 0.2356 | clDice: 0.2469 | IoU: 0.1341 | Tversky: 0.2356 | Hausdorff: 555.5592 | HD95: 223.2448 | LR: 0.001000
2025-07-23 06:57:31 INFO Epoch 004 | Train Loss: 13.2496 | Val Loss: 8.6749 | Dice: 0.3072 | clDice: 0.3269 | IoU: 0.1818 | Tversky: 0.3072 | Hausdorff: 529.6952 | HD95: 203.9889 | LR: 0.001000
2025-07-23 06:59:57 INFO Epoch 005 | Train Loss: 13.2530 | Val Loss: 8.6698 | Dice: 0.3009 | clDice: 0.3140 | IoU: 0.1772 | Tversky: 0.3009 | Hausdorff: 442.6273 | HD95: 188.5618 | LR: 0.001000
2025-07-23 07:02:26 INFO Epoch 006 | Train Loss: 13.0618 | Val Loss: 8.5941 | Dice: 0.3834 | clDice: 0.4156 | IoU: 0.2373 | Tversky: 0.3834 | Hausdorff: 486.0744 | HD95: 139.2174 | LR: 0.001000
2025-07-23 07:04:57 INFO Epoch 007 | Train Loss: 13.0649 | Val Loss: 8.6324 | Dice: 0.3837 | clDice: 0.4140 | IoU: 0.2379 | Tversky: 0.3837 | Hausdorff: 483.5123 | HD95: 149.0578 | LR: 0.001000
2025-07-23 07:07:20 INFO Epoch 008 | Train Loss: 13.1275 | Val Loss: 8.5915 | Dice: 0.3815 | clDice: 0.4135 | IoU: 0.2359 | Tversky: 0.3815 | Hausdorff: 395.5269 | HD95: 134.4353 | LR: 0.001000
2025-07-23 07:09:39 INFO Epoch 009 | Train Loss: 13.1035 | Val Loss: 8.5597 | Dice: 0.4240 | clDice: 0.4607 | IoU: 0.2691 | Tversky: 0.4240 | Hausdorff: 302.0211 | HD95: 95.9268 | LR: 0.001000
2025-07-23 07:12:10 INFO Epoch 010 | Train Loss: 12.9592 | Val Loss: 8.5617 | Dice: 0.4022 | clDice: 0.4354 | IoU: 0.2521 | Tversky: 0.4022 | Hausdorff: 357.3808 | HD95: 112.8593 | LR: 0.001000
2025-07-23 07:14:31 INFO Epoch 011 | Train Loss: 13.0849 | Val Loss: 8.5710 | Dice: 0.4204 | clDice: 0.4591 | IoU: 0.2663 | Tversky: 0.4204 | Hausdorff: 320.1883 | HD95: 99.5976 | LR: 0.001000
