2025-07-28 00:26:43 INFO Starting training with configuration: {'model': {'name': 'unet++', 'alias': 'unet++_resnet50', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 40, 'num_workers': 4, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'dist_transform': True, 'feature_dirs': {'enhanced': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 8, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints2/unet++/20250728_002643_dice_cldice0.5_curr_learn', 'log_interval': 1, 'patience': 10, 'mixed_precision': True, 'curriculum_schedule': [[0, 4], [5, 3], [10, 2], [30, 0]], 'experiment_name': 'dice_cldice0.5_curr_learn', 'timestamp': '20250728_002643'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.2, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-07-28 00:26:43 INFO Experiment name: dice_cldice0.5_curr_learn
2025-07-28 00:26:43 INFO Loading model unet++ with settings {'name': 'unet++', 'alias': 'unet++_resnet50', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.2}
2025-07-28 00:28:55 INFO Epoch 001 | Train Loss: 0.4904 | Val Loss: 0.6307 | Dice: 0.3455 | clDice: 0.4539 | IoU: 0.2090 | Tversky: 0.3455 | Hausdorff: 566.6285 | HD95: 97.0192 | LR: 0.001000
2025-07-28 00:31:06 INFO Epoch 002 | Train Loss: 0.4015 | Val Loss: 0.6335 | Dice: 0.3281 | clDice: 0.4637 | IoU: 0.1964 | Tversky: 0.3281 | Hausdorff: 640.7328 | HD95: 156.8469 | LR: 0.001000
2025-07-28 00:34:03 INFO Epoch 003 | Train Loss: 0.4090 | Val Loss: 0.8866 | Dice: 0.0994 | clDice: 0.1461 | IoU: 0.0524 | Tversky: 0.0994 | Hausdorff: 828.8854 | HD95: 336.0803 | LR: 0.001000
2025-07-28 00:36:13 INFO Epoch 004 | Train Loss: 0.4582 | Val Loss: 0.6171 | Dice: 0.3576 | clDice: 0.4697 | IoU: 0.2178 | Tversky: 0.3576 | Hausdorff: 470.1306 | HD95: 98.9075 | LR: 0.001000
2025-07-28 00:38:21 INFO Epoch 005 | Train Loss: 0.4339 | Val Loss: 0.5740 | Dice: 0.3987 | clDice: 0.5031 | IoU: 0.2491 | Tversky: 0.3987 | Hausdorff: 556.0811 | HD95: 64.4796 | LR: 0.001000
2025-07-28 00:40:34 INFO Epoch 006 | Train Loss: 0.4385 | Val Loss: 0.7229 | Dice: 0.2369 | clDice: 0.3291 | IoU: 0.1346 | Tversky: 0.2369 | Hausdorff: 760.3929 | HD95: 212.2371 | LR: 0.001000
2025-07-28 00:42:43 INFO Epoch 007 | Train Loss: 0.4495 | Val Loss: 0.5805 | Dice: 0.4010 | clDice: 0.5077 | IoU: 0.2508 | Tversky: 0.4010 | Hausdorff: 281.3619 | HD95: 71.7133 | LR: 0.001000
2025-07-28 00:44:52 INFO Epoch 008 | Train Loss: 0.4652 | Val Loss: 0.6142 | Dice: 0.3506 | clDice: 0.4490 | IoU: 0.2129 | Tversky: 0.3506 | Hausdorff: 585.2650 | HD95: 110.4372 | LR: 0.001000
2025-07-28 00:46:58 INFO Epoch 009 | Train Loss: 0.4390 | Val Loss: 0.6569 | Dice: 0.3156 | clDice: 0.4006 | IoU: 0.1875 | Tversky: 0.3156 | Hausdorff: 520.7392 | HD95: 120.3635 | LR: 0.001000
2025-07-28 00:49:03 INFO Epoch 010 | Train Loss: 0.4552 | Val Loss: 0.5582 | Dice: 0.4223 | clDice: 0.5145 | IoU: 0.2678 | Tversky: 0.4223 | Hausdorff: 291.8526 | HD95: 72.6545 | LR: 0.001000
2025-07-28 00:51:09 INFO Epoch 011 | Train Loss: 0.4674 | Val Loss: 0.5660 | Dice: 0.4132 | clDice: 0.5123 | IoU: 0.2604 | Tversky: 0.4132 | Hausdorff: 398.8666 | HD95: 84.7866 | LR: 0.001000
2025-07-28 00:53:17 INFO Epoch 012 | Train Loss: 0.4402 | Val Loss: 0.5465 | Dice: 0.4261 | clDice: 0.5360 | IoU: 0.2708 | Tversky: 0.4261 | Hausdorff: 279.0535 | HD95: 62.7376 | LR: 0.001000
2025-07-28 00:55:23 INFO Epoch 013 | Train Loss: 0.4365 | Val Loss: 0.5596 | Dice: 0.4031 | clDice: 0.5174 | IoU: 0.2527 | Tversky: 0.4031 | Hausdorff: 631.1634 | HD95: 84.4030 | LR: 0.001000
2025-07-28 00:57:28 INFO Epoch 014 | Train Loss: 0.4376 | Val Loss: 0.5372 | Dice: 0.4313 | clDice: 0.5373 | IoU: 0.2750 | Tversky: 0.4313 | Hausdorff: 317.2369 | HD95: 67.0266 | LR: 0.001000
2025-07-28 00:59:33 INFO Epoch 015 | Train Loss: 0.4412 | Val Loss: 0.5759 | Dice: 0.3846 | clDice: 0.4850 | IoU: 0.2384 | Tversky: 0.3846 | Hausdorff: 310.8721 | HD95: 78.9909 | LR: 0.001000
2025-07-28 01:01:41 INFO Epoch 016 | Train Loss: 0.4435 | Val Loss: 0.5411 | Dice: 0.4252 | clDice: 0.5284 | IoU: 0.2701 | Tversky: 0.4252 | Hausdorff: 293.6976 | HD95: 69.2598 | LR: 0.001000
2025-07-28 01:03:50 INFO Epoch 017 | Train Loss: 0.4299 | Val Loss: 0.5451 | Dice: 0.4343 | clDice: 0.5280 | IoU: 0.2774 | Tversky: 0.4343 | Hausdorff: 256.4826 | HD95: 76.0919 | LR: 0.001000
2025-07-28 01:05:56 INFO Epoch 018 | Train Loss: 0.4292 | Val Loss: 0.5419 | Dice: 0.4275 | clDice: 0.5215 | IoU: 0.2721 | Tversky: 0.4275 | Hausdorff: 515.5063 | HD95: 65.0527 | LR: 0.001000
2025-07-28 01:08:01 INFO Epoch 019 | Train Loss: 0.4217 | Val Loss: 0.5460 | Dice: 0.4237 | clDice: 0.5221 | IoU: 0.2689 | Tversky: 0.4237 | Hausdorff: 279.7701 | HD95: 65.7575 | LR: 0.001000
2025-07-28 01:10:07 INFO Epoch 020 | Train Loss: 0.4193 | Val Loss: 0.5490 | Dice: 0.4129 | clDice: 0.5082 | IoU: 0.2603 | Tversky: 0.4129 | Hausdorff: 268.4930 | HD95: 71.4811 | LR: 0.000500
2025-07-28 01:12:17 INFO Epoch 021 | Train Loss: 0.4160 | Val Loss: 0.5402 | Dice: 0.4366 | clDice: 0.5458 | IoU: 0.2793 | Tversky: 0.4366 | Hausdorff: 271.6092 | HD95: 63.4137 | LR: 0.000500
2025-07-28 01:14:22 INFO Epoch 022 | Train Loss: 0.4119 | Val Loss: 0.5278 | Dice: 0.4375 | clDice: 0.5484 | IoU: 0.2801 | Tversky: 0.4375 | Hausdorff: 266.7861 | HD95: 56.5262 | LR: 0.000500
2025-07-28 01:16:27 INFO Epoch 023 | Train Loss: 0.4082 | Val Loss: 0.5329 | Dice: 0.4294 | clDice: 0.5402 | IoU: 0.2735 | Tversky: 0.4294 | Hausdorff: 274.8898 | HD95: 64.8906 | LR: 0.000500
2025-07-28 01:18:31 INFO Epoch 024 | Train Loss: 0.4090 | Val Loss: 0.5289 | Dice: 0.4394 | clDice: 0.5399 | IoU: 0.2817 | Tversky: 0.4394 | Hausdorff: 277.9035 | HD95: 62.4979 | LR: 0.000500
2025-07-28 01:20:36 INFO Epoch 025 | Train Loss: 0.4073 | Val Loss: 0.5218 | Dice: 0.4433 | clDice: 0.5498 | IoU: 0.2849 | Tversky: 0.4433 | Hausdorff: 263.7240 | HD95: 53.0690 | LR: 0.000500
2025-07-28 01:22:43 INFO Epoch 026 | Train Loss: 0.4114 | Val Loss: 0.5291 | Dice: 0.4380 | clDice: 0.5385 | IoU: 0.2804 | Tversky: 0.4380 | Hausdorff: 269.6220 | HD95: 59.3553 | LR: 0.000500
2025-07-28 01:24:48 INFO Epoch 027 | Train Loss: 0.4062 | Val Loss: 0.5214 | Dice: 0.4486 | clDice: 0.5585 | IoU: 0.2893 | Tversky: 0.4486 | Hausdorff: 267.2909 | HD95: 48.9996 | LR: 0.000500
