2025-06-27 02:10:35 INFO Starting training with configuration: {'model': {'name': 'ownunet', 'alias': 'ownunet_mae', 'in_channels': 1, 'classes': 1, 'activation': 'sigmoid', 'dropout': 0.0, 'pretrained_encoder_path': '/home/smadper/TFM/mae_encoder_best3.pth'}, 'dataset': {'root': '/home/smadper/TFM/datasets/laticifers', 'image_size': [512, 512], 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 20, 'dataset_csv': 'laticifer_dataset_index.csv', 'num_workers': 8}, 'train': {'batch_size': 8, 'num_epochs': 40, 'learning_rate': 0.0001, 'accumulation_steps': 1, 'save_dir': '/home/smadper/TFM/checkpoints', 'log_interval': 1, 'patience': 20, 'experiment_name': 'ownunet_mae_pretrained_frozen', 'timestamp': '20250627_021035'}, 'test': {'batch_size': 1, 'save_dir': '/home/smadper/TFM/results'}}
2025-06-27 02:10:35 INFO Loading custom OwnUNet model.
2025-06-27 02:10:35 INFO Loading pretrained encoder weights from /home/smadper/TFM/mae_encoder_best3.pth
2025-06-27 02:10:40 INFO Encoder frozen for the first 10 epochs.
2025-06-27 02:12:02 INFO Epoch 001 | Train Loss: 0.9050 | Val Loss: 0.9141 | Dice: 0.2111 | IoU: 0.1423 | LR: 0.000100
2025-06-27 02:13:25 INFO Epoch 002 | Train Loss: 0.8500 | Val Loss: 0.8523 | Dice: 0.2736 | IoU: 0.2097 | LR: 0.000100
2025-06-27 02:14:48 INFO Epoch 003 | Train Loss: 0.8348 | Val Loss: 0.8451 | Dice: 0.2719 | IoU: 0.2062 | LR: 0.000100
2025-06-27 02:16:11 INFO Epoch 004 | Train Loss: 0.8261 | Val Loss: 0.8465 | Dice: 0.2682 | IoU: 0.1992 | LR: 0.000100
2025-06-27 02:17:34 INFO Epoch 005 | Train Loss: 0.8195 | Val Loss: 0.8432 | Dice: 0.2835 | IoU: 0.2155 | LR: 0.000100
2025-06-27 02:18:58 INFO Epoch 006 | Train Loss: 0.8210 | Val Loss: 0.8360 | Dice: 0.2955 | IoU: 0.2351 | LR: 0.000100
2025-06-27 02:20:21 INFO Epoch 007 | Train Loss: 0.8186 | Val Loss: 0.8409 | Dice: 0.3031 | IoU: 0.2337 | LR: 0.000100
2025-06-27 02:21:44 INFO Epoch 008 | Train Loss: 0.8205 | Val Loss: 0.8332 | Dice: 0.3056 | IoU: 0.2410 | LR: 0.000100
2025-06-27 02:23:07 INFO Epoch 009 | Train Loss: 0.8168 | Val Loss: 0.8343 | Dice: 0.2971 | IoU: 0.2402 | LR: 0.000100
2025-06-27 02:24:30 INFO Epoch 010 | Train Loss: 0.8128 | Val Loss: 0.8336 | Dice: 0.3056 | IoU: 0.2440 | LR: 0.000100
2025-06-27 02:24:30 INFO Unfreezing encoder at epoch 11
2025-06-27 02:26:17 INFO Epoch 011 | Train Loss: 0.8209 | Val Loss: 0.8084 | Dice: 0.3361 | IoU: 0.2698 | LR: 0.000100
2025-06-27 02:28:04 INFO Epoch 012 | Train Loss: 0.7970 | Val Loss: 0.7970 | Dice: 0.3415 | IoU: 0.2731 | LR: 0.000100
2025-06-27 02:29:51 INFO Epoch 013 | Train Loss: 0.7899 | Val Loss: 0.7911 | Dice: 0.3560 | IoU: 0.2932 | LR: 0.000100
2025-06-27 02:31:38 INFO Epoch 014 | Train Loss: 0.7852 | Val Loss: 0.7948 | Dice: 0.3677 | IoU: 0.2945 | LR: 0.000100
2025-06-27 02:33:24 INFO Epoch 015 | Train Loss: 0.7822 | Val Loss: 0.7893 | Dice: 0.3543 | IoU: 0.2822 | LR: 0.000100
2025-06-27 02:35:11 INFO Epoch 016 | Train Loss: 0.7804 | Val Loss: 0.7789 | Dice: 0.3639 | IoU: 0.2994 | LR: 0.000100
2025-06-27 02:36:58 INFO Epoch 017 | Train Loss: 0.7752 | Val Loss: 0.7852 | Dice: 0.3674 | IoU: 0.2953 | LR: 0.000100
2025-06-27 02:38:45 INFO Epoch 018 | Train Loss: 0.7681 | Val Loss: 0.7774 | Dice: 0.3866 | IoU: 0.3145 | LR: 0.000100
2025-06-27 02:40:32 INFO Epoch 019 | Train Loss: 0.7652 | Val Loss: 0.7700 | Dice: 0.3768 | IoU: 0.3033 | LR: 0.000100
2025-06-27 02:42:19 INFO Epoch 020 | Train Loss: 0.7594 | Val Loss: 0.7595 | Dice: 0.3998 | IoU: 0.3267 | LR: 0.000100
2025-06-27 02:44:06 INFO Epoch 021 | Train Loss: 0.7558 | Val Loss: 0.7604 | Dice: 0.3883 | IoU: 0.3121 | LR: 0.000100
2025-06-27 02:45:53 INFO Epoch 022 | Train Loss: 0.7424 | Val Loss: 0.7760 | Dice: 0.4062 | IoU: 0.3218 | LR: 0.000100
2025-06-27 02:47:40 INFO Epoch 023 | Train Loss: 0.7434 | Val Loss: 0.7403 | Dice: 0.4244 | IoU: 0.3406 | LR: 0.000100
2025-06-27 02:49:27 INFO Epoch 024 | Train Loss: 0.7210 | Val Loss: 0.7539 | Dice: 0.4262 | IoU: 0.3326 | LR: 0.000100
2025-06-27 02:51:14 INFO Epoch 025 | Train Loss: 0.7178 | Val Loss: 0.7181 | Dice: 0.4332 | IoU: 0.3424 | LR: 0.000100
2025-06-27 02:53:01 INFO Epoch 026 | Train Loss: 0.7056 | Val Loss: 0.7060 | Dice: 0.4662 | IoU: 0.3719 | LR: 0.000100
2025-06-27 02:54:48 INFO Epoch 027 | Train Loss: 0.7002 | Val Loss: 0.7116 | Dice: 0.4346 | IoU: 0.3529 | LR: 0.000100
2025-06-27 02:56:35 INFO Epoch 028 | Train Loss: 0.6944 | Val Loss: 0.6950 | Dice: 0.4652 | IoU: 0.3717 | LR: 0.000100
