2025-08-21 01:04:53 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_010453_unet_se_resnext50_32x4d_dice_cldice0.1', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_dice_cldice0.1', 'timestamp': '20250821_010453'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.3, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 1.0, 'combined': 0.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:04:53 INFO Experiment name: unet_se_resnext50_32x4d_dice_cldice0.1
2025-08-21 01:04:53 INFO ===== Fold 1 / 5 =====
2025-08-21 01:04:53 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:08:27 INFO Epoch 001 | Train Loss: 0.7639 | Val Loss: 1.0000 | Dice: 0.3196 | softDice: 0.1985 | clDice: 0.4108 | softclDice: 0.6047 | IoU: 0.1905 | Tversky: 0.3196 | Hausdorff: 507.3524 | HD95: 141.9805 | val_loss: 1.0000 | LR: 0.001000
2025-08-21 01:11:55 INFO Epoch 002 | Train Loss: 0.6390 | Val Loss: 0.9778 | Dice: 0.3885 | softDice: 0.3326 | clDice: 0.4810 | softclDice: 0.5220 | IoU: 0.2412 | Tversky: 0.3885 | Hausdorff: 589.9499 | HD95: 92.4504 | val_loss: 0.9778 | LR: 0.001000
2025-08-21 01:15:19 INFO Epoch 003 | Train Loss: 0.5805 | Val Loss: 0.8733 | Dice: 0.4087 | softDice: 0.3819 | clDice: 0.4891 | softclDice: 0.5112 | IoU: 0.2569 | Tversky: 0.4087 | Hausdorff: 285.7314 | HD95: 88.8341 | val_loss: 0.8733 | LR: 0.001000
2025-08-21 01:18:42 INFO Epoch 004 | Train Loss: 0.5840 | Val Loss: 0.9134 | Dice: 0.3809 | softDice: 0.3704 | clDice: 0.4613 | softclDice: 0.5005 | IoU: 0.2355 | Tversky: 0.3809 | Hausdorff: 556.5168 | HD95: 96.7965 | val_loss: 0.9134 | LR: 0.001000
2025-08-21 01:22:04 INFO Epoch 005 | Train Loss: 0.5732 | Val Loss: 0.9569 | Dice: 0.3868 | softDice: 0.3770 | clDice: 0.4736 | softclDice: 0.5059 | IoU: 0.2400 | Tversky: 0.3868 | Hausdorff: 558.9939 | HD95: 85.1099 | val_loss: 0.9569 | LR: 0.001000
2025-08-21 01:25:29 INFO Epoch 006 | Train Loss: 0.5637 | Val Loss: 0.8386 | Dice: 0.4102 | softDice: 0.4005 | clDice: 0.5060 | softclDice: 0.4748 | IoU: 0.2582 | Tversky: 0.4102 | Hausdorff: 413.4126 | HD95: 72.0696 | val_loss: 0.8386 | LR: 0.001000
2025-08-21 01:28:54 INFO Epoch 007 | Train Loss: 0.5553 | Val Loss: 0.9293 | Dice: 0.4066 | softDice: 0.4042 | clDice: 0.5079 | softclDice: 0.4546 | IoU: 0.2553 | Tversky: 0.4066 | Hausdorff: 525.9988 | HD95: 86.4490 | val_loss: 0.9293 | LR: 0.001000
2025-08-21 01:32:19 INFO Epoch 008 | Train Loss: 0.5475 | Val Loss: 0.9304 | Dice: 0.4142 | softDice: 0.4116 | clDice: 0.5061 | softclDice: 0.4584 | IoU: 0.2614 | Tversky: 0.4142 | Hausdorff: 303.4694 | HD95: 72.6444 | val_loss: 0.9304 | LR: 0.001000
2025-08-21 01:35:58 INFO Epoch 009 | Train Loss: 0.5533 | Val Loss: 0.8673 | Dice: 0.2604 | softDice: 0.2679 | clDice: 0.3659 | softclDice: 0.6725 | IoU: 0.1500 | Tversky: 0.2604 | Hausdorff: 767.6773 | HD95: 188.7318 | val_loss: 0.8673 | LR: 0.001000
2025-08-21 01:39:35 INFO Epoch 010 | Train Loss: 0.6513 | Val Loss: 0.9378 | Dice: 0.2995 | softDice: 0.2895 | clDice: 0.3722 | softclDice: 0.7268 | IoU: 0.1764 | Tversky: 0.2995 | Hausdorff: 657.0136 | HD95: 132.9595 | val_loss: 0.9378 | LR: 0.001000
2025-08-21 01:43:00 INFO Epoch 011 | Train Loss: 0.6971 | Val Loss: 0.8658 | Dice: 0.2955 | softDice: 0.2923 | clDice: 0.3497 | softclDice: 0.6007 | IoU: 0.1738 | Tversky: 0.2955 | Hausdorff: 762.1649 | HD95: 145.2261 | val_loss: 0.8658 | LR: 0.001000
