2025-08-16 21:06:37 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 8, 'positive_ratio': 0.8, 'fg_threshold': 0.04, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250816_210637_unet_resnet50_bce0.5_dice0.5', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_resnet50_bce0.5_dice0.5', 'timestamp': '20250816_210637'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.5, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-16 21:06:37 INFO Experiment name: unet_resnet50_bce0.5_dice0.5
2025-08-16 21:06:37 INFO ===== Fold 1 / 5 =====
2025-08-16 21:06:37 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'resnet50', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-16 21:08:08 INFO Epoch 001 | Train Loss: 0.5484 | Val Loss: 0.5947 | Dice: 0.3651 | softDice: 0.2650 | clDice: 0.3969 | softclDice: 0.7285 | IoU: 0.2242 | Tversky: 0.3651 | Hausdorff: 275.2645 | HD95: 103.7320 | LR: 0.001000
2025-08-16 21:09:45 INFO Epoch 002 | Train Loss: 0.4191 | Val Loss: 0.5629 | Dice: 0.4123 | softDice: 0.3418 | clDice: 0.4489 | softclDice: 0.6179 | IoU: 0.2601 | Tversky: 0.4123 | Hausdorff: 254.3666 | HD95: 69.4840 | LR: 0.001000
2025-08-16 21:11:27 INFO Epoch 003 | Train Loss: 0.3995 | Val Loss: 0.5664 | Dice: 0.4493 | softDice: 0.3913 | clDice: 0.5014 | softclDice: 0.5511 | IoU: 0.2901 | Tversky: 0.4493 | Hausdorff: 258.5499 | HD95: 67.3110 | LR: 0.001000
2025-08-16 21:13:19 INFO Epoch 004 | Train Loss: 0.3897 | Val Loss: 0.5633 | Dice: 0.4434 | softDice: 0.3910 | clDice: 0.4852 | softclDice: 0.5621 | IoU: 0.2854 | Tversky: 0.4434 | Hausdorff: 229.6419 | HD95: 53.5179 | LR: 0.001000
2025-08-16 21:15:06 INFO Epoch 005 | Train Loss: 0.3873 | Val Loss: 0.5628 | Dice: 0.4529 | softDice: 0.3956 | clDice: 0.4963 | softclDice: 0.5527 | IoU: 0.2931 | Tversky: 0.4529 | Hausdorff: 228.0136 | HD95: 49.1756 | LR: 0.001000
2025-08-16 21:16:49 INFO Epoch 006 | Train Loss: 0.3801 | Val Loss: 0.5589 | Dice: 0.4634 | softDice: 0.4047 | clDice: 0.5063 | softclDice: 0.5387 | IoU: 0.3020 | Tversky: 0.4634 | Hausdorff: 235.7342 | HD95: 49.9881 | LR: 0.001000
2025-08-16 21:18:36 INFO Epoch 007 | Train Loss: 0.3791 | Val Loss: 0.5641 | Dice: 0.4611 | softDice: 0.4018 | clDice: 0.5074 | softclDice: 0.5396 | IoU: 0.3000 | Tversky: 0.4611 | Hausdorff: 241.7809 | HD95: 49.3674 | LR: 0.001000
2025-08-16 21:20:23 INFO Epoch 008 | Train Loss: 0.3778 | Val Loss: 0.5594 | Dice: 0.4698 | softDice: 0.4185 | clDice: 0.5166 | softclDice: 0.5218 | IoU: 0.3075 | Tversky: 0.4698 | Hausdorff: 232.5711 | HD95: 47.8278 | LR: 0.001000
2025-08-16 21:22:15 INFO Epoch 009 | Train Loss: 0.3780 | Val Loss: 0.5612 | Dice: 0.4531 | softDice: 0.4021 | clDice: 0.4947 | softclDice: 0.5446 | IoU: 0.2934 | Tversky: 0.4531 | Hausdorff: 233.1600 | HD95: 53.8860 | LR: 0.001000
2025-08-16 21:24:00 INFO Epoch 010 | Train Loss: 0.3767 | Val Loss: 0.5609 | Dice: 0.4648 | softDice: 0.4171 | clDice: 0.5075 | softclDice: 0.5262 | IoU: 0.3032 | Tversky: 0.4648 | Hausdorff: 237.0988 | HD95: 47.1443 | LR: 0.001000
2025-08-16 21:25:43 INFO Epoch 011 | Train Loss: 0.3778 | Val Loss: 0.5588 | Dice: 0.4536 | softDice: 0.4031 | clDice: 0.4914 | softclDice: 0.5431 | IoU: 0.2938 | Tversky: 0.4536 | Hausdorff: 237.6952 | HD95: 56.8394 | LR: 0.001000
