2025-08-21 01:04:53 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_010453_unet_se_resnext50_32x4d_dice_cldice0.2', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_dice_cldice0.2', 'timestamp': '20250821_010453'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.3, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 1.0, 'combined': 0.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:04:53 INFO Experiment name: unet_se_resnext50_32x4d_dice_cldice0.2
2025-08-21 01:04:53 INFO ===== Fold 1 / 5 =====
2025-08-21 01:04:53 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:08:43 INFO Epoch 001 | Train Loss: 0.7642 | Val Loss: 1.0000 | Dice: 0.3391 | softDice: 0.2046 | clDice: 0.4426 | softclDice: 0.5685 | IoU: 0.2042 | Tversky: 0.3391 | Hausdorff: 441.0219 | HD95: 66.9579 | val_loss: 1.0000 | LR: 0.001000
2025-08-21 01:12:33 INFO Epoch 002 | Train Loss: 0.6406 | Val Loss: 1.0000 | Dice: 0.3726 | softDice: 0.3187 | clDice: 0.4728 | softclDice: 0.5180 | IoU: 0.2291 | Tversky: 0.3726 | Hausdorff: 523.3459 | HD95: 87.2138 | val_loss: 1.0000 | LR: 0.001000
2025-08-21 01:16:19 INFO Epoch 003 | Train Loss: 0.5816 | Val Loss: 0.9344 | Dice: 0.4020 | softDice: 0.3807 | clDice: 0.4786 | softclDice: 0.5103 | IoU: 0.2516 | Tversky: 0.4020 | Hausdorff: 580.7974 | HD95: 89.4007 | val_loss: 0.9344 | LR: 0.001000
2025-08-21 01:20:06 INFO Epoch 004 | Train Loss: 0.5965 | Val Loss: 0.8698 | Dice: 0.3422 | softDice: 0.3342 | clDice: 0.3881 | softclDice: 0.5804 | IoU: 0.2067 | Tversky: 0.3422 | Hausdorff: 423.8814 | HD95: 119.2332 | val_loss: 0.8698 | LR: 0.001000
2025-08-21 01:23:49 INFO Epoch 005 | Train Loss: 0.5983 | Val Loss: 0.9555 | Dice: 0.4001 | softDice: 0.3942 | clDice: 0.4653 | softclDice: 0.5101 | IoU: 0.2503 | Tversky: 0.4001 | Hausdorff: 540.0775 | HD95: 85.8813 | val_loss: 0.9555 | LR: 0.001000
2025-08-21 01:27:42 INFO Epoch 006 | Train Loss: 0.5531 | Val Loss: 0.8659 | Dice: 0.4141 | softDice: 0.4063 | clDice: 0.5062 | softclDice: 0.4821 | IoU: 0.2612 | Tversky: 0.4141 | Hausdorff: 465.4492 | HD95: 76.0303 | val_loss: 0.8659 | LR: 0.001000
2025-08-21 01:31:32 INFO Epoch 007 | Train Loss: 0.5557 | Val Loss: 0.8544 | Dice: 0.3986 | softDice: 0.3972 | clDice: 0.5038 | softclDice: 0.4501 | IoU: 0.2490 | Tversky: 0.3986 | Hausdorff: 462.5636 | HD95: 81.9572 | val_loss: 0.8544 | LR: 0.001000
2025-08-21 01:35:24 INFO Epoch 008 | Train Loss: 0.5577 | Val Loss: 0.9544 | Dice: 0.3308 | softDice: 0.3345 | clDice: 0.4116 | softclDice: 0.5229 | IoU: 0.1983 | Tversky: 0.3308 | Hausdorff: 634.6481 | HD95: 113.4071 | val_loss: 0.9544 | LR: 0.001000
2025-08-21 01:39:29 INFO Epoch 009 | Train Loss: 0.5668 | Val Loss: 0.8556 | Dice: 0.3480 | softDice: 0.3508 | clDice: 0.4567 | softclDice: 0.4617 | IoU: 0.2107 | Tversky: 0.3480 | Hausdorff: 625.9201 | HD95: 127.4749 | val_loss: 0.8556 | LR: 0.001000
2025-08-21 01:43:14 INFO Epoch 010 | Train Loss: 0.5693 | Val Loss: 0.8892 | Dice: 0.3973 | softDice: 0.3934 | clDice: 0.4741 | softclDice: 0.5044 | IoU: 0.2481 | Tversky: 0.3973 | Hausdorff: 603.0265 | HD95: 100.0073 | val_loss: 0.8892 | LR: 0.001000
2025-08-21 01:47:04 INFO Epoch 011 | Train Loss: 0.5660 | Val Loss: 0.9093 | Dice: 0.4128 | softDice: 0.4093 | clDice: 0.5039 | softclDice: 0.4693 | IoU: 0.2602 | Tversky: 0.4128 | Hausdorff: 255.8587 | HD95: 73.2142 | val_loss: 0.9093 | LR: 0.001000
