2025-08-21 01:17:30 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_011730_unet_se_resnext50_32x4d_bce0.5_wdice1.0', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_bce0.5_wdice1.0', 'timestamp': '20250821_011730'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice', 'cldice_alpha': 0.2, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': True, 'combine_with': 'bce', 'weights': {'main': 1.0, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:17:30 INFO Experiment name: unet_se_resnext50_32x4d_bce0.5_wdice1.0
2025-08-21 01:17:30 INFO ===== Fold 1 / 5 =====
2025-08-21 01:17:30 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:20:00 INFO Epoch 001 | Train Loss: 1.1333 | Val Loss: 0.9906 | Dice: 0.3638 | softDice: 0.2214 | clDice: 0.4329 | softclDice: 0.8181 | IoU: 0.2226 | Tversky: 0.3638 | Hausdorff: 485.2042 | HD95: 107.9672 | val_loss: 0.9906 | LR: 0.001000
2025-08-21 01:22:10 INFO Epoch 002 | Train Loss: 0.8447 | Val Loss: 0.7815 | Dice: 0.4156 | softDice: 0.3496 | clDice: 0.4587 | softclDice: 0.6198 | IoU: 0.2624 | Tversky: 0.4156 | Hausdorff: 249.2450 | HD95: 77.8310 | val_loss: 0.7815 | LR: 0.001000
2025-08-21 01:24:18 INFO Epoch 003 | Train Loss: 0.7397 | Val Loss: 0.6964 | Dice: 0.4557 | softDice: 0.4108 | clDice: 0.5081 | softclDice: 0.5454 | IoU: 0.2954 | Tversky: 0.4557 | Hausdorff: 220.3186 | HD95: 53.2073 | val_loss: 0.6964 | LR: 0.001000
2025-08-21 01:26:42 INFO Epoch 004 | Train Loss: 0.7151 | Val Loss: 0.7063 | Dice: 0.4176 | softDice: 0.3914 | clDice: 0.4614 | softclDice: 0.5662 | IoU: 0.2643 | Tversky: 0.4176 | Hausdorff: 397.3058 | HD95: 93.9907 | val_loss: 0.7063 | LR: 0.001000
2025-08-21 01:28:44 INFO Epoch 005 | Train Loss: 0.7035 | Val Loss: 0.6780 | Dice: 0.4636 | softDice: 0.4314 | clDice: 0.5296 | softclDice: 0.5077 | IoU: 0.3020 | Tversky: 0.4636 | Hausdorff: 237.8224 | HD95: 47.2323 | val_loss: 0.6780 | LR: 0.001000
2025-08-21 01:30:41 INFO Epoch 006 | Train Loss: 0.6877 | Val Loss: 0.6783 | Dice: 0.4623 | softDice: 0.4250 | clDice: 0.5160 | softclDice: 0.5190 | IoU: 0.3009 | Tversky: 0.4623 | Hausdorff: 371.8073 | HD95: 45.4059 | val_loss: 0.6783 | LR: 0.001000
2025-08-21 01:32:34 INFO Epoch 007 | Train Loss: 0.6888 | Val Loss: 0.6565 | Dice: 0.4684 | softDice: 0.4391 | clDice: 0.5273 | softclDice: 0.5001 | IoU: 0.3061 | Tversky: 0.4684 | Hausdorff: 229.4148 | HD95: 50.9271 | val_loss: 0.6565 | LR: 0.001000
2025-08-21 01:34:24 INFO Epoch 008 | Train Loss: 0.6905 | Val Loss: 0.6742 | Dice: 0.4553 | softDice: 0.4257 | clDice: 0.5061 | softclDice: 0.5204 | IoU: 0.2951 | Tversky: 0.4553 | Hausdorff: 237.6398 | HD95: 49.1427 | val_loss: 0.6742 | LR: 0.001000
2025-08-21 01:36:21 INFO Epoch 009 | Train Loss: 0.6866 | Val Loss: 0.6546 | Dice: 0.4651 | softDice: 0.4377 | clDice: 0.5169 | softclDice: 0.5084 | IoU: 0.3034 | Tversky: 0.4651 | Hausdorff: 237.4590 | HD95: 51.6748 | val_loss: 0.6546 | LR: 0.001000
2025-08-21 01:38:10 INFO Epoch 010 | Train Loss: 0.6779 | Val Loss: 0.6584 | Dice: 0.4671 | softDice: 0.4349 | clDice: 0.5165 | softclDice: 0.5134 | IoU: 0.3052 | Tversky: 0.4671 | Hausdorff: 232.7779 | HD95: 45.0925 | val_loss: 0.6584 | LR: 0.001000
2025-08-21 01:40:03 INFO Epoch 011 | Train Loss: 0.6810 | Val Loss: 0.6681 | Dice: 0.4574 | softDice: 0.4307 | clDice: 0.5049 | softclDice: 0.5159 | IoU: 0.2969 | Tversky: 0.4574 | Hausdorff: 223.8064 | HD95: 45.6313 | val_loss: 0.6681 | LR: 0.001000
