2025-08-18 23:32:50 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250818_233250_unet_se_resnext50_32x4d_dice_cldice0.2', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_dice_cldice0.2', 'timestamp': '20250818_233250'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.3, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 1.0, 'combined': 0.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-18 23:32:50 INFO Experiment name: unet_se_resnext50_32x4d_dice_cldice0.2
2025-08-18 23:32:50 INFO ===== Fold 1 / 5 =====
2025-08-18 23:32:50 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-18 23:34:40 INFO Epoch 001 | Train Loss: 0.7630 | Val Loss: 1.0000 | Dice: 0.3242 | softDice: 0.1946 | clDice: 0.4075 | softclDice: 0.5973 | IoU: 0.1935 | Tversky: 0.3242 | Hausdorff: 612.2477 | HD95: 105.2092 | val_loss: 1.0000 | LR: 0.001000
2025-08-18 23:36:29 INFO Epoch 002 | Train Loss: 0.6437 | Val Loss: 0.9593 | Dice: 0.3275 | softDice: 0.2861 | clDice: 0.4366 | softclDice: 0.5179 | IoU: 0.1959 | Tversky: 0.3275 | Hausdorff: 497.6292 | HD95: 109.3378 | val_loss: 0.9593 | LR: 0.001000
2025-08-18 23:38:17 INFO Epoch 003 | Train Loss: 0.5837 | Val Loss: 0.9180 | Dice: 0.3605 | softDice: 0.3426 | clDice: 0.4320 | softclDice: 0.5425 | IoU: 0.2201 | Tversky: 0.3605 | Hausdorff: 661.5259 | HD95: 96.5527 | val_loss: 0.9180 | LR: 0.001000
2025-08-18 23:40:04 INFO Epoch 004 | Train Loss: 0.5695 | Val Loss: 0.8495 | Dice: 0.4133 | softDice: 0.3964 | clDice: 0.5068 | softclDice: 0.4913 | IoU: 0.2606 | Tversky: 0.4133 | Hausdorff: 539.8095 | HD95: 77.2923 | val_loss: 0.8495 | LR: 0.001000
2025-08-18 23:41:49 INFO Epoch 005 | Train Loss: 0.5831 | Val Loss: 0.9563 | Dice: 0.3575 | softDice: 0.3578 | clDice: 0.4448 | softclDice: 0.5077 | IoU: 0.2178 | Tversky: 0.3575 | Hausdorff: 559.2799 | HD95: 101.8864 | val_loss: 0.9563 | LR: 0.001000
2025-08-18 23:43:34 INFO Epoch 006 | Train Loss: 0.5734 | Val Loss: 0.8352 | Dice: 0.3774 | softDice: 0.3716 | clDice: 0.4839 | softclDice: 0.4602 | IoU: 0.2328 | Tversky: 0.3774 | Hausdorff: 255.8745 | HD95: 88.8364 | val_loss: 0.8352 | LR: 0.001000
2025-08-18 23:45:19 INFO Epoch 007 | Train Loss: 0.5936 | Val Loss: 0.8669 | Dice: 0.3630 | softDice: 0.3571 | clDice: 0.4740 | softclDice: 0.6801 | IoU: 0.2219 | Tversky: 0.3630 | Hausdorff: 476.6628 | HD95: 95.5100 | val_loss: 0.8669 | LR: 0.001000
2025-08-18 23:47:03 INFO Epoch 008 | Train Loss: 0.5902 | Val Loss: 0.9102 | Dice: 0.4294 | softDice: 0.4191 | clDice: 0.5051 | softclDice: 0.4947 | IoU: 0.2735 | Tversky: 0.4294 | Hausdorff: 392.8715 | HD95: 77.5216 | val_loss: 0.9102 | LR: 0.001000
2025-08-18 23:48:48 INFO Epoch 009 | Train Loss: 0.5471 | Val Loss: 0.8818 | Dice: 0.4211 | softDice: 0.4167 | clDice: 0.5121 | softclDice: 0.4656 | IoU: 0.2669 | Tversky: 0.4211 | Hausdorff: 426.1524 | HD95: 70.8685 | val_loss: 0.8818 | LR: 0.001000
2025-08-18 23:50:31 INFO Epoch 010 | Train Loss: 0.5373 | Val Loss: 0.9143 | Dice: 0.4184 | softDice: 0.4145 | clDice: 0.5067 | softclDice: 0.4895 | IoU: 0.2646 | Tversky: 0.4184 | Hausdorff: 627.6288 | HD95: 70.0684 | val_loss: 0.9143 | LR: 0.001000
2025-08-18 23:52:17 INFO Epoch 011 | Train Loss: 0.5394 | Val Loss: 0.8325 | Dice: 0.4118 | softDice: 0.4102 | clDice: 0.5217 | softclDice: 0.4664 | IoU: 0.2593 | Tversky: 0.4118 | Hausdorff: 238.1102 | HD95: 64.1181 | val_loss: 0.8325 | LR: 0.001000
2025-08-18 23:54:00 INFO Epoch 012 | Train Loss: 0.5531 | Val Loss: 0.9318 | Dice: 0.4143 | softDice: 0.4112 | clDice: 0.4955 | softclDice: 0.4818 | IoU: 0.2613 | Tversky: 0.4143 | Hausdorff: 655.0217 | HD95: 83.9145 | val_loss: 0.9318 | LR: 0.001000
2025-08-18 23:55:41 INFO Epoch 013 | Train Loss: 0.5449 | Val Loss: 0.9093 | Dice: 0.4204 | softDice: 0.4161 | clDice: 0.5037 | softclDice: 0.4747 | IoU: 0.2662 | Tversky: 0.4204 | Hausdorff: 301.8584 | HD95: 72.9284 | val_loss: 0.9093 | LR: 0.001000
2025-08-18 23:57:26 INFO Epoch 014 | Train Loss: 0.5408 | Val Loss: 0.9065 | Dice: 0.4069 | softDice: 0.4065 | clDice: 0.4978 | softclDice: 0.4630 | IoU: 0.2554 | Tversky: 0.4069 | Hausdorff: 432.8480 | HD95: 78.8763 | val_loss: 0.9065 | LR: 0.001000
2025-08-18 23:59:08 INFO Epoch 015 | Train Loss: 0.5370 | Val Loss: 0.8398 | Dice: 0.3864 | softDice: 0.3854 | clDice: 0.4978 | softclDice: 0.5578 | IoU: 0.2395 | Tversky: 0.3864 | Hausdorff: 545.6917 | HD95: 93.5574 | val_loss: 0.8398 | LR: 0.001000
2025-08-19 00:00:51 INFO Epoch 016 | Train Loss: 0.6636 | Val Loss: 0.9423 | Dice: 0.3908 | softDice: 0.3804 | clDice: 0.4469 | softclDice: 0.5559 | IoU: 0.2430 | Tversky: 0.3908 | Hausdorff: 258.2608 | HD95: 83.6886 | val_loss: 0.9423 | LR: 0.001000
2025-08-19 00:02:34 INFO Epoch 017 | Train Loss: 0.5747 | Val Loss: 0.8562 | Dice: 0.4035 | softDice: 0.3871 | clDice: 0.4799 | softclDice: 0.5242 | IoU: 0.2528 | Tversky: 0.4035 | Hausdorff: 279.2212 | HD95: 98.1035 | val_loss: 0.8562 | LR: 0.000500
2025-08-19 00:04:17 INFO Epoch 018 | Train Loss: 0.5502 | Val Loss: 0.9282 | Dice: 0.4291 | softDice: 0.4234 | clDice: 0.5239 | softclDice: 0.4488 | IoU: 0.2732 | Tversky: 0.4291 | Hausdorff: 274.3198 | HD95: 67.5548 | val_loss: 0.9282 | LR: 0.000500
2025-08-19 00:06:02 INFO Epoch 019 | Train Loss: 0.5448 | Val Loss: 0.9298 | Dice: 0.4289 | softDice: 0.4245 | clDice: 0.5203 | softclDice: 0.4556 | IoU: 0.2731 | Tversky: 0.4289 | Hausdorff: 412.0978 | HD95: 65.1613 | val_loss: 0.9298 | LR: 0.000500
2025-08-19 00:07:45 INFO Epoch 020 | Train Loss: 0.5322 | Val Loss: 0.8755 | Dice: 0.4265 | softDice: 0.4246 | clDice: 0.5299 | softclDice: 0.4359 | IoU: 0.2711 | Tversky: 0.4265 | Hausdorff: 412.7326 | HD95: 65.4034 | val_loss: 0.8755 | LR: 0.000500
2025-08-19 00:09:29 INFO Epoch 021 | Train Loss: 0.5329 | Val Loss: 0.8759 | Dice: 0.4326 | softDice: 0.4289 | clDice: 0.5371 | softclDice: 0.4372 | IoU: 0.2761 | Tversky: 0.4326 | Hausdorff: 395.4953 | HD95: 61.6850 | val_loss: 0.8759 | LR: 0.000500
2025-08-19 00:11:14 INFO Epoch 022 | Train Loss: 0.5353 | Val Loss: 0.9306 | Dice: 0.4360 | softDice: 0.4326 | clDice: 0.5324 | softclDice: 0.4486 | IoU: 0.2788 | Tversky: 0.4360 | Hausdorff: 427.2690 | HD95: 61.8301 | val_loss: 0.9306 | LR: 0.000500
2025-08-19 00:12:59 INFO Epoch 023 | Train Loss: 0.5252 | Val Loss: 0.9031 | Dice: 0.4355 | softDice: 0.4330 | clDice: 0.5349 | softclDice: 0.4379 | IoU: 0.2784 | Tversky: 0.4355 | Hausdorff: 404.6168 | HD95: 66.7694 | val_loss: 0.9031 | LR: 0.000250
2025-08-19 00:14:41 INFO Epoch 024 | Train Loss: 0.5243 | Val Loss: 0.9266 | Dice: 0.4357 | softDice: 0.4337 | clDice: 0.5350 | softclDice: 0.4373 | IoU: 0.2786 | Tversky: 0.4357 | Hausdorff: 401.0666 | HD95: 60.6282 | val_loss: 0.9266 | LR: 0.000250
2025-08-19 00:16:24 INFO Epoch 025 | Train Loss: 0.5161 | Val Loss: 0.9281 | Dice: 0.4396 | softDice: 0.4368 | clDice: 0.5331 | softclDice: 0.4483 | IoU: 0.2818 | Tversky: 0.4396 | Hausdorff: 401.6611 | HD95: 62.1009 | val_loss: 0.9281 | LR: 0.000250
