2025-08-21 01:10:04 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_011004_unet_se_resnext50_32x4d_bce1.0_ftversky0.5_a0.3_b0.7_g0.75', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_bce1.0_ftversky0.5_a0.3_b0.7_g0.75', 'timestamp': '20250821_011004'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.2, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': False, 'combine_with': 'focal_tversky', 'weights': {'main': 1.0, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:10:04 INFO Experiment name: unet_se_resnext50_32x4d_bce1.0_ftversky0.5_a0.3_b0.7_g0.75
2025-08-21 01:10:04 INFO ===== Fold 1 / 5 =====
2025-08-21 01:10:04 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:11:48 INFO Epoch 001 | Train Loss: 0.8796 | Val Loss: 0.6809 | Dice: 0.3661 | softDice: 0.1603 | clDice: 0.4194 | softclDice: 0.8951 | IoU: 0.2244 | Tversky: 0.3661 | Hausdorff: 713.3687 | HD95: 103.4706 | val_loss: 0.6809 | LR: 0.001000
2025-08-21 01:13:28 INFO Epoch 002 | Train Loss: 0.5796 | Val Loss: 0.5104 | Dice: 0.4024 | softDice: 0.2703 | clDice: 0.4387 | softclDice: 0.7067 | IoU: 0.2520 | Tversky: 0.4024 | Hausdorff: 239.2105 | HD95: 67.3571 | val_loss: 0.5104 | LR: 0.001000
2025-08-21 01:15:08 INFO Epoch 003 | Train Loss: 0.5188 | Val Loss: 0.5299 | Dice: 0.4230 | softDice: 0.3086 | clDice: 0.4448 | softclDice: 0.6539 | IoU: 0.2689 | Tversky: 0.4230 | Hausdorff: 730.9937 | HD95: 252.0642 | val_loss: 0.5299 | LR: 0.001000
2025-08-21 01:16:50 INFO Epoch 004 | Train Loss: 0.5037 | Val Loss: 0.4788 | Dice: 0.4334 | softDice: 0.3359 | clDice: 0.4231 | softclDice: 0.6552 | IoU: 0.2771 | Tversky: 0.4334 | Hausdorff: 685.6705 | HD95: 154.2288 | val_loss: 0.4788 | LR: 0.001000
2025-08-21 01:18:30 INFO Epoch 005 | Train Loss: 0.4926 | Val Loss: 0.4532 | Dice: 0.4574 | softDice: 0.3657 | clDice: 0.4971 | softclDice: 0.5773 | IoU: 0.2968 | Tversky: 0.4574 | Hausdorff: 527.8623 | HD95: 57.8597 | val_loss: 0.4532 | LR: 0.001000
2025-08-21 01:20:11 INFO Epoch 006 | Train Loss: 0.4857 | Val Loss: 0.4454 | Dice: 0.4700 | softDice: 0.3822 | clDice: 0.5185 | softclDice: 0.5528 | IoU: 0.3075 | Tversky: 0.4700 | Hausdorff: 249.0368 | HD95: 44.9052 | val_loss: 0.4454 | LR: 0.001000
2025-08-21 01:21:52 INFO Epoch 007 | Train Loss: 0.4825 | Val Loss: 0.4731 | Dice: 0.4749 | softDice: 0.3884 | clDice: 0.5294 | softclDice: 0.5483 | IoU: 0.3117 | Tversky: 0.4749 | Hausdorff: 401.7139 | HD95: 42.6059 | val_loss: 0.4731 | LR: 0.001000
2025-08-21 01:23:31 INFO Epoch 008 | Train Loss: 0.4806 | Val Loss: 0.4395 | Dice: 0.4759 | softDice: 0.3900 | clDice: 0.5310 | softclDice: 0.5391 | IoU: 0.3125 | Tversky: 0.4759 | Hausdorff: 228.9006 | HD95: 42.0170 | val_loss: 0.4395 | LR: 0.001000
2025-08-21 01:25:12 INFO Epoch 009 | Train Loss: 0.4792 | Val Loss: 0.4402 | Dice: 0.4709 | softDice: 0.3958 | clDice: 0.5232 | softclDice: 0.5380 | IoU: 0.3083 | Tversky: 0.4709 | Hausdorff: 383.4771 | HD95: 40.7125 | val_loss: 0.4402 | LR: 0.001000
2025-08-21 01:26:50 INFO Epoch 010 | Train Loss: 0.4776 | Val Loss: 0.4419 | Dice: 0.4692 | softDice: 0.3913 | clDice: 0.5183 | softclDice: 0.5483 | IoU: 0.3068 | Tversky: 0.4692 | Hausdorff: 447.7579 | HD95: 40.0135 | val_loss: 0.4419 | LR: 0.001000
2025-08-21 01:28:30 INFO Epoch 011 | Train Loss: 0.4751 | Val Loss: 0.4376 | Dice: 0.4765 | softDice: 0.3993 | clDice: 0.5392 | softclDice: 0.5271 | IoU: 0.3130 | Tversky: 0.4765 | Hausdorff: 241.3900 | HD95: 37.0614 | val_loss: 0.4376 | LR: 0.001000
