2025-08-21 01:03:21 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_010321_unet_se_resnext50_32x4d_bce0.5_dice1.0', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_bce0.5_dice1.0', 'timestamp': '20250821_010321'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.3, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 1.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:03:21 INFO Experiment name: unet_se_resnext50_32x4d_bce0.5_dice1.0
2025-08-21 01:03:21 INFO ===== Fold 1 / 5 =====
2025-08-21 01:03:21 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:05:04 INFO Epoch 001 | Train Loss: 1.0640 | Val Loss: 1.4070 | Dice: 0.3893 | softDice: 0.2199 | clDice: 0.4172 | softclDice: 0.8347 | IoU: 0.2419 | Tversky: 0.3893 | Hausdorff: 736.7719 | HD95: 98.5334 | val_loss: 1.4070 | LR: 0.001000
2025-08-21 01:06:44 INFO Epoch 002 | Train Loss: 0.7729 | Val Loss: 1.0696 | Dice: 0.4238 | softDice: 0.3450 | clDice: 0.4621 | softclDice: 0.6278 | IoU: 0.2692 | Tversky: 0.4238 | Hausdorff: 597.9616 | HD95: 76.9962 | val_loss: 1.0696 | LR: 0.001000
2025-08-21 01:08:25 INFO Epoch 003 | Train Loss: 0.6997 | Val Loss: 1.0753 | Dice: 0.4508 | softDice: 0.4058 | clDice: 0.5035 | softclDice: 0.5515 | IoU: 0.2913 | Tversky: 0.4508 | Hausdorff: 250.4697 | HD95: 50.5448 | val_loss: 1.0753 | LR: 0.001000
2025-08-21 01:10:06 INFO Epoch 004 | Train Loss: 0.6845 | Val Loss: 1.0725 | Dice: 0.4536 | softDice: 0.4166 | clDice: 0.5014 | softclDice: 0.5384 | IoU: 0.2937 | Tversky: 0.4536 | Hausdorff: 551.5790 | HD95: 61.8928 | val_loss: 1.0725 | LR: 0.001000
2025-08-21 01:11:46 INFO Epoch 005 | Train Loss: 0.6781 | Val Loss: 1.0720 | Dice: 0.4661 | softDice: 0.4270 | clDice: 0.5203 | softclDice: 0.5225 | IoU: 0.3041 | Tversky: 0.4661 | Hausdorff: 380.9678 | HD95: 49.6504 | val_loss: 1.0720 | LR: 0.001000
2025-08-21 01:13:25 INFO Epoch 006 | Train Loss: 0.6612 | Val Loss: 1.0716 | Dice: 0.4643 | softDice: 0.4283 | clDice: 0.5084 | softclDice: 0.5259 | IoU: 0.3026 | Tversky: 0.4643 | Hausdorff: 238.6119 | HD95: 45.3771 | val_loss: 1.0716 | LR: 0.001000
2025-08-21 01:15:04 INFO Epoch 007 | Train Loss: 0.6632 | Val Loss: 1.0757 | Dice: 0.4553 | softDice: 0.4263 | clDice: 0.5007 | softclDice: 0.5265 | IoU: 0.2951 | Tversky: 0.4553 | Hausdorff: 233.1423 | HD95: 48.3863 | val_loss: 1.0757 | LR: 0.001000
2025-08-21 01:16:46 INFO Epoch 008 | Train Loss: 0.6601 | Val Loss: 1.0739 | Dice: 0.4599 | softDice: 0.4234 | clDice: 0.5106 | softclDice: 0.5282 | IoU: 0.2990 | Tversky: 0.4599 | Hausdorff: 239.3158 | HD95: 42.7546 | val_loss: 1.0739 | LR: 0.000500
2025-08-21 01:18:27 INFO Epoch 009 | Train Loss: 0.6558 | Val Loss: 1.0720 | Dice: 0.4747 | softDice: 0.4404 | clDice: 0.5295 | softclDice: 0.4997 | IoU: 0.3115 | Tversky: 0.4747 | Hausdorff: 235.5565 | HD95: 38.9767 | val_loss: 1.0720 | LR: 0.000500
2025-08-21 01:20:06 INFO Epoch 010 | Train Loss: 0.6458 | Val Loss: 1.0756 | Dice: 0.4751 | softDice: 0.4409 | clDice: 0.5323 | softclDice: 0.5022 | IoU: 0.3118 | Tversky: 0.4751 | Hausdorff: 230.2429 | HD95: 38.7838 | val_loss: 1.0756 | LR: 0.000500
2025-08-21 01:21:49 INFO Epoch 011 | Train Loss: 0.6476 | Val Loss: 1.0746 | Dice: 0.4719 | softDice: 0.4362 | clDice: 0.5262 | softclDice: 0.5062 | IoU: 0.3091 | Tversky: 0.4719 | Hausdorff: 247.4585 | HD95: 40.7523 | val_loss: 1.0746 | LR: 0.000500
