2025-08-18 23:32:55 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250818_233255_unet_se_resnext50_32x4d_dice_cldice0.3', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_dice_cldice0.3', 'timestamp': '20250818_233255'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.4, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 1.0, 'combined': 0.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-18 23:32:55 INFO Experiment name: unet_se_resnext50_32x4d_dice_cldice0.3
2025-08-18 23:32:55 INFO ===== Fold 1 / 5 =====
2025-08-18 23:32:55 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-18 23:34:46 INFO Epoch 001 | Train Loss: 0.7530 | Val Loss: 1.0000 | Dice: 0.2536 | softDice: 0.1426 | clDice: 0.4048 | softclDice: 0.5423 | IoU: 0.1453 | Tversky: 0.2536 | Hausdorff: 679.9108 | HD95: 104.3099 | val_loss: 1.0000 | LR: 0.001000
2025-08-18 23:36:34 INFO Epoch 002 | Train Loss: 0.6554 | Val Loss: 1.0000 | Dice: 0.2939 | softDice: 0.2511 | clDice: 0.4252 | softclDice: 0.5502 | IoU: 0.1726 | Tversky: 0.2939 | Hausdorff: 817.4265 | HD95: 128.8413 | val_loss: 1.0000 | LR: 0.001000
2025-08-18 23:38:23 INFO Epoch 003 | Train Loss: 0.6145 | Val Loss: 0.8388 | Dice: 0.2302 | softDice: 0.2254 | clDice: 0.3401 | softclDice: 0.5498 | IoU: 0.1306 | Tversky: 0.2302 | Hausdorff: 849.9309 | HD95: 382.2019 | val_loss: 0.8388 | LR: 0.001000
2025-08-18 23:40:11 INFO Epoch 004 | Train Loss: 0.6694 | Val Loss: 0.9315 | Dice: 0.1495 | softDice: 0.1521 | clDice: 0.1604 | softclDice: 0.8247 | IoU: 0.0816 | Tversky: 0.1495 | Hausdorff: 822.9230 | HD95: 386.8703 | val_loss: 0.9315 | LR: 0.001000
2025-08-18 23:41:57 INFO Epoch 005 | Train Loss: 0.7089 | Val Loss: 0.8960 | Dice: 0.1506 | softDice: 0.1533 | clDice: 0.1496 | softclDice: 0.8985 | IoU: 0.0818 | Tversky: 0.1506 | Hausdorff: 773.7792 | HD95: 347.2019 | val_loss: 0.8960 | LR: 0.001000
2025-08-18 23:43:49 INFO Epoch 006 | Train Loss: 0.7254 | Val Loss: 0.8559 | Dice: 0.1991 | softDice: 0.2119 | clDice: 0.2407 | softclDice: 0.8726 | IoU: 0.1107 | Tversky: 0.1991 | Hausdorff: 786.4038 | HD95: 323.8810 | val_loss: 0.8559 | LR: 0.001000
2025-08-18 23:45:42 INFO Epoch 007 | Train Loss: 0.6964 | Val Loss: 0.8377 | Dice: 0.1948 | softDice: 0.1996 | clDice: 0.2509 | softclDice: 0.9112 | IoU: 0.1080 | Tversky: 0.1948 | Hausdorff: 839.9279 | HD95: 311.9143 | val_loss: 0.8377 | LR: 0.001000
2025-08-18 23:47:43 INFO Epoch 008 | Train Loss: 0.7014 | Val Loss: 0.8552 | Dice: 0.1477 | softDice: 0.1527 | clDice: 0.2009 | softclDice: 0.7927 | IoU: 0.0801 | Tversky: 0.1477 | Hausdorff: 869.1942 | HD95: 319.3698 | val_loss: 0.8552 | LR: 0.001000
2025-08-18 23:49:47 INFO Epoch 009 | Train Loss: 0.7089 | Val Loss: 0.8505 | Dice: 0.1673 | softDice: 0.1688 | clDice: 0.1791 | softclDice: 0.9187 | IoU: 0.0915 | Tversky: 0.1673 | Hausdorff: 869.1942 | HD95: 440.8505 | val_loss: 0.8505 | LR: 0.001000
2025-08-18 23:51:47 INFO Epoch 010 | Train Loss: 0.7479 | Val Loss: 0.8605 | Dice: 0.1467 | softDice: 0.1564 | clDice: 0.1945 | softclDice: 0.6929 | IoU: 0.0794 | Tversky: 0.1467 | Hausdorff: 834.1154 | HD95: 295.8541 | val_loss: 0.8605 | LR: 0.001000
2025-08-18 23:53:42 INFO Epoch 011 | Train Loss: 0.7153 | Val Loss: 0.9295 | Dice: 0.1485 | softDice: 0.1557 | clDice: 0.2007 | softclDice: 0.7278 | IoU: 0.0803 | Tversky: 0.1485 | Hausdorff: 869.1942 | HD95: 369.2905 | val_loss: 0.9295 | LR: 0.001000
