2025-08-18 23:29:30 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250818_232930_unet_se_resnext50_32x4d_bce0.5_dice0.5', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_bce0.5_dice0.5', 'timestamp': '20250818_232930'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.5, 'use_topographic': False, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 0.5}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-18 23:29:30 INFO Experiment name: unet_se_resnext50_32x4d_bce0.5_dice0.5
2025-08-18 23:29:30 INFO ===== Fold 1 / 5 =====
2025-08-18 23:29:30 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-18 23:31:15 INFO Epoch 001 | Train Loss: 0.6617 | Val Loss: 0.6576 | Dice: 0.3174 | softDice: 0.1856 | clDice: 0.3849 | softclDice: 0.8876 | IoU: 0.1888 | Tversky: 0.3174 | Hausdorff: 724.4985 | HD95: 142.3131 | val_loss: 0.6576 | LR: 0.001000
2025-08-18 23:32:53 INFO Epoch 002 | Train Loss: 0.4548 | Val Loss: 0.5665 | Dice: 0.4016 | softDice: 0.2940 | clDice: 0.4362 | softclDice: 0.6757 | IoU: 0.2515 | Tversky: 0.4016 | Hausdorff: 584.5667 | HD95: 88.4568 | val_loss: 0.5665 | LR: 0.001000
2025-08-18 23:34:34 INFO Epoch 003 | Train Loss: 0.4054 | Val Loss: 0.5821 | Dice: 0.4051 | softDice: 0.3368 | clDice: 0.4118 | softclDice: 0.6446 | IoU: 0.2545 | Tversky: 0.4051 | Hausdorff: 547.2673 | HD95: 255.4078 | val_loss: 0.5821 | LR: 0.001000
2025-08-18 23:36:17 INFO Epoch 004 | Train Loss: 0.3924 | Val Loss: 0.5656 | Dice: 0.4649 | softDice: 0.4019 | clDice: 0.5169 | softclDice: 0.5484 | IoU: 0.3031 | Tversky: 0.4649 | Hausdorff: 381.3260 | HD95: 48.2115 | val_loss: 0.5656 | LR: 0.001000
2025-08-18 23:38:01 INFO Epoch 005 | Train Loss: 0.3858 | Val Loss: 0.5641 | Dice: 0.4590 | softDice: 0.4062 | clDice: 0.5099 | softclDice: 0.5395 | IoU: 0.2982 | Tversky: 0.4590 | Hausdorff: 232.9524 | HD95: 53.7804 | val_loss: 0.5641 | LR: 0.001000
2025-08-18 23:39:53 INFO Epoch 006 | Train Loss: 0.3778 | Val Loss: 0.5628 | Dice: 0.4712 | softDice: 0.4136 | clDice: 0.5220 | softclDice: 0.5267 | IoU: 0.3086 | Tversky: 0.4712 | Hausdorff: 238.3414 | HD95: 42.2542 | val_loss: 0.5628 | LR: 0.001000
2025-08-18 23:41:35 INFO Epoch 007 | Train Loss: 0.3765 | Val Loss: 0.5611 | Dice: 0.4712 | softDice: 0.4148 | clDice: 0.5175 | softclDice: 0.5265 | IoU: 0.3086 | Tversky: 0.4712 | Hausdorff: 275.3001 | HD95: 40.4082 | val_loss: 0.5611 | LR: 0.001000
2025-08-18 23:43:14 INFO Epoch 008 | Train Loss: 0.3776 | Val Loss: 0.5656 | Dice: 0.4746 | softDice: 0.4211 | clDice: 0.5380 | softclDice: 0.5107 | IoU: 0.3113 | Tversky: 0.4746 | Hausdorff: 234.0720 | HD95: 43.8032 | val_loss: 0.5656 | LR: 0.001000
2025-08-18 23:44:55 INFO Epoch 009 | Train Loss: 0.3761 | Val Loss: 0.5624 | Dice: 0.4567 | softDice: 0.4056 | clDice: 0.5000 | softclDice: 0.5404 | IoU: 0.2963 | Tversky: 0.4567 | Hausdorff: 372.1161 | HD95: 47.0494 | val_loss: 0.5624 | LR: 0.001000
2025-08-18 23:46:32 INFO Epoch 010 | Train Loss: 0.3711 | Val Loss: 0.5612 | Dice: 0.4766 | softDice: 0.4248 | clDice: 0.5261 | softclDice: 0.5182 | IoU: 0.3133 | Tversky: 0.4766 | Hausdorff: 367.8336 | HD95: 38.6482 | val_loss: 0.5612 | LR: 0.001000
2025-08-18 23:48:09 INFO Epoch 011 | Train Loss: 0.3716 | Val Loss: 0.5640 | Dice: 0.4781 | softDice: 0.4229 | clDice: 0.5301 | softclDice: 0.5148 | IoU: 0.3144 | Tversky: 0.4781 | Hausdorff: 387.6667 | HD95: 39.3570 | val_loss: 0.5640 | LR: 0.001000
