2025-08-21 01:16:37 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 70, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250821_011637_unet_se_resnext50_32x4d_wbce0.5_dice1.0', 'log_interval': 1, 'patience': 20, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_wbce0.5_dice1.0', 'timestamp': '20250821_011637'}, 'test': {'batch_size': 1}, 'loss': {'name': 'bce', 'cldice_alpha': 0.2, 'tversky_alpha': 0.3, 'tversky_beta': 0.7, 'focal_tversky_gamma': 0.75, 'use_topographic': True, 'combine_with': 'dice', 'weights': {'main': 0.5, 'combined': 1.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-21 01:16:37 INFO Experiment name: unet_se_resnext50_32x4d_wbce0.5_dice1.0
2025-08-21 01:16:37 INFO ===== Fold 1 / 5 =====
2025-08-21 01:16:37 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-21 01:18:57 INFO Epoch 001 | Train Loss: 1.5255 | Val Loss: 1.6971 | Dice: 0.4028 | softDice: 0.2818 | clDice: 0.4602 | softclDice: 0.6880 | IoU: 0.2523 | Tversky: 0.4028 | Hausdorff: 553.2928 | HD95: 97.7928 | val_loss: 1.6971 | LR: 0.001000
2025-08-21 01:21:04 INFO Epoch 002 | Train Loss: 1.2809 | Val Loss: 1.6622 | Dice: 0.4519 | softDice: 0.4025 | clDice: 0.5114 | softclDice: 0.5477 | IoU: 0.2921 | Tversky: 0.4519 | Hausdorff: 235.2976 | HD95: 51.9205 | val_loss: 1.6622 | LR: 0.001000
2025-08-21 01:23:11 INFO Epoch 003 | Train Loss: 1.2217 | Val Loss: 1.6596 | Dice: 0.4513 | softDice: 0.4269 | clDice: 0.5135 | softclDice: 0.5195 | IoU: 0.2916 | Tversky: 0.4513 | Hausdorff: 296.5280 | HD95: 57.3336 | val_loss: 1.6596 | LR: 0.001000
2025-08-21 01:25:14 INFO Epoch 004 | Train Loss: 1.2067 | Val Loss: 1.6567 | Dice: 0.4538 | softDice: 0.4384 | clDice: 0.5151 | softclDice: 0.5013 | IoU: 0.2937 | Tversky: 0.4538 | Hausdorff: 292.2214 | HD95: 61.8111 | val_loss: 1.6567 | LR: 0.001000
2025-08-21 01:27:14 INFO Epoch 005 | Train Loss: 1.1989 | Val Loss: 1.6542 | Dice: 0.4605 | softDice: 0.4486 | clDice: 0.5113 | softclDice: 0.4997 | IoU: 0.2994 | Tversky: 0.4605 | Hausdorff: 250.5611 | HD95: 58.0593 | val_loss: 1.6542 | LR: 0.001000
2025-08-21 01:29:10 INFO Epoch 006 | Train Loss: 1.1824 | Val Loss: 1.6591 | Dice: 0.4600 | softDice: 0.4509 | clDice: 0.5222 | softclDice: 0.4885 | IoU: 0.2989 | Tversky: 0.4600 | Hausdorff: 303.3780 | HD95: 51.3548 | val_loss: 1.6591 | LR: 0.001000
2025-08-21 01:31:08 INFO Epoch 007 | Train Loss: 1.1872 | Val Loss: 1.6553 | Dice: 0.4712 | softDice: 0.4628 | clDice: 0.5322 | softclDice: 0.4745 | IoU: 0.3085 | Tversky: 0.4712 | Hausdorff: 246.5433 | HD95: 51.4377 | val_loss: 1.6553 | LR: 0.001000
2025-08-21 01:33:01 INFO Epoch 008 | Train Loss: 1.1849 | Val Loss: 1.6570 | Dice: 0.4648 | softDice: 0.4571 | clDice: 0.5259 | softclDice: 0.4792 | IoU: 0.3031 | Tversky: 0.4648 | Hausdorff: 250.3003 | HD95: 53.9575 | val_loss: 1.6570 | LR: 0.001000
2025-08-21 01:34:54 INFO Epoch 009 | Train Loss: 1.1786 | Val Loss: 1.6554 | Dice: 0.4561 | softDice: 0.4491 | clDice: 0.5067 | softclDice: 0.4992 | IoU: 0.2958 | Tversky: 0.4561 | Hausdorff: 401.1629 | HD95: 58.3006 | val_loss: 1.6554 | LR: 0.001000
2025-08-21 01:36:46 INFO Epoch 010 | Train Loss: 1.1724 | Val Loss: 1.6591 | Dice: 0.4619 | softDice: 0.4563 | clDice: 0.5249 | softclDice: 0.4822 | IoU: 0.3004 | Tversky: 0.4619 | Hausdorff: 402.2213 | HD95: 53.6844 | val_loss: 1.6591 | LR: 0.001000
2025-08-21 01:38:40 INFO Epoch 011 | Train Loss: 1.1777 | Val Loss: 1.6556 | Dice: 0.4743 | softDice: 0.4679 | clDice: 0.5357 | softclDice: 0.4673 | IoU: 0.3111 | Tversky: 0.4743 | Hausdorff: 242.3176 | HD95: 53.0534 | val_loss: 1.6556 | LR: 0.000500
2025-08-21 01:40:35 INFO Epoch 012 | Train Loss: 1.1643 | Val Loss: 1.6555 | Dice: 0.4774 | softDice: 0.4720 | clDice: 0.5274 | softclDice: 0.4744 | IoU: 0.3138 | Tversky: 0.4774 | Hausdorff: 252.4590 | HD95: 48.5458 | val_loss: 1.6555 | LR: 0.000500
2025-08-21 01:42:24 INFO Epoch 013 | Train Loss: 1.1671 | Val Loss: 1.6566 | Dice: 0.4775 | softDice: 0.4720 | clDice: 0.5422 | softclDice: 0.4609 | IoU: 0.3138 | Tversky: 0.4775 | Hausdorff: 391.6691 | HD95: 48.6438 | val_loss: 1.6566 | LR: 0.000500
2025-08-21 01:44:20 INFO Epoch 014 | Train Loss: 1.1627 | Val Loss: 1.6546 | Dice: 0.4762 | softDice: 0.4714 | clDice: 0.5332 | softclDice: 0.4677 | IoU: 0.3128 | Tversky: 0.4762 | Hausdorff: 231.5257 | HD95: 47.0832 | val_loss: 1.6546 | LR: 0.000500
2025-08-21 01:46:09 INFO Epoch 015 | Train Loss: 1.1624 | Val Loss: 1.6568 | Dice: 0.4722 | softDice: 0.4676 | clDice: 0.5280 | softclDice: 0.4728 | IoU: 0.3094 | Tversky: 0.4722 | Hausdorff: 277.9935 | HD95: 47.1692 | val_loss: 1.6568 | LR: 0.000500
2025-08-21 01:48:01 INFO Epoch 016 | Train Loss: 1.1609 | Val Loss: 1.6550 | Dice: 0.4767 | softDice: 0.4711 | clDice: 0.5267 | softclDice: 0.4756 | IoU: 0.3132 | Tversky: 0.4767 | Hausdorff: 241.8745 | HD95: 46.1785 | val_loss: 1.6550 | LR: 0.000500
2025-08-21 01:49:53 INFO Epoch 017 | Train Loss: 1.1614 | Val Loss: 1.6536 | Dice: 0.4783 | softDice: 0.4738 | clDice: 0.5294 | softclDice: 0.4722 | IoU: 0.3148 | Tversky: 0.4783 | Hausdorff: 230.1859 | HD95: 47.7007 | val_loss: 1.6536 | LR: 0.000500
2025-08-21 01:51:43 INFO Epoch 018 | Train Loss: 1.1578 | Val Loss: 1.6561 | Dice: 0.4724 | softDice: 0.4679 | clDice: 0.5305 | softclDice: 0.4703 | IoU: 0.3096 | Tversky: 0.4724 | Hausdorff: 237.4129 | HD95: 43.0562 | val_loss: 1.6561 | LR: 0.000500
2025-08-21 01:53:36 INFO Epoch 019 | Train Loss: 1.1625 | Val Loss: 1.6545 | Dice: 0.4790 | softDice: 0.4731 | clDice: 0.5339 | softclDice: 0.4667 | IoU: 0.3153 | Tversky: 0.4790 | Hausdorff: 239.5267 | HD95: 42.8485 | val_loss: 1.6545 | LR: 0.000500
2025-08-21 01:55:25 INFO Epoch 020 | Train Loss: 1.1542 | Val Loss: 1.6562 | Dice: 0.4796 | softDice: 0.4746 | clDice: 0.5377 | softclDice: 0.4635 | IoU: 0.3157 | Tversky: 0.4796 | Hausdorff: 390.4949 | HD95: 42.7081 | val_loss: 1.6562 | LR: 0.000500
2025-08-21 01:57:15 INFO Epoch 021 | Train Loss: 1.1643 | Val Loss: 1.6555 | Dice: 0.4821 | softDice: 0.4770 | clDice: 0.5400 | softclDice: 0.4651 | IoU: 0.3179 | Tversky: 0.4821 | Hausdorff: 378.5427 | HD95: 39.0650 | val_loss: 1.6555 | LR: 0.000500
2025-08-21 01:59:09 INFO Epoch 022 | Train Loss: 1.1680 | Val Loss: 1.6549 | Dice: 0.4760 | softDice: 0.4713 | clDice: 0.5326 | softclDice: 0.4687 | IoU: 0.3127 | Tversky: 0.4760 | Hausdorff: 375.6823 | HD95: 45.2783 | val_loss: 1.6549 | LR: 0.000500
2025-08-21 02:00:58 INFO Epoch 023 | Train Loss: 1.1557 | Val Loss: 1.6561 | Dice: 0.4780 | softDice: 0.4734 | clDice: 0.5296 | softclDice: 0.4736 | IoU: 0.3143 | Tversky: 0.4780 | Hausdorff: 241.9267 | HD95: 48.8385 | val_loss: 1.6561 | LR: 0.000250
2025-08-21 02:02:49 INFO Epoch 024 | Train Loss: 1.1571 | Val Loss: 1.6549 | Dice: 0.4853 | softDice: 0.4807 | clDice: 0.5433 | softclDice: 0.4588 | IoU: 0.3207 | Tversky: 0.4853 | Hausdorff: 230.0971 | HD95: 42.3374 | val_loss: 1.6549 | LR: 0.000250
2025-08-21 02:04:41 INFO Epoch 025 | Train Loss: 1.1542 | Val Loss: 1.6551 | Dice: 0.4836 | softDice: 0.4793 | clDice: 0.5410 | softclDice: 0.4606 | IoU: 0.3193 | Tversky: 0.4836 | Hausdorff: 233.7003 | HD95: 41.1016 | val_loss: 1.6551 | LR: 0.000250
2025-08-21 02:06:34 INFO Epoch 026 | Train Loss: 1.1567 | Val Loss: 1.6557 | Dice: 0.4824 | softDice: 0.4783 | clDice: 0.5425 | softclDice: 0.4573 | IoU: 0.3182 | Tversky: 0.4824 | Hausdorff: 246.6602 | HD95: 39.6164 | val_loss: 1.6557 | LR: 0.000250
2025-08-21 02:08:25 INFO Epoch 027 | Train Loss: 1.1541 | Val Loss: 1.6547 | Dice: 0.4830 | softDice: 0.4788 | clDice: 0.5374 | softclDice: 0.4629 | IoU: 0.3188 | Tversky: 0.4830 | Hausdorff: 231.6384 | HD95: 40.5544 | val_loss: 1.6547 | LR: 0.000250
2025-08-21 02:10:12 INFO Epoch 028 | Train Loss: 1.1514 | Val Loss: 1.6552 | Dice: 0.4817 | softDice: 0.4775 | clDice: 0.5414 | softclDice: 0.4591 | IoU: 0.3176 | Tversky: 0.4817 | Hausdorff: 236.2042 | HD95: 40.6345 | val_loss: 1.6552 | LR: 0.000250
2025-08-21 02:12:04 INFO Epoch 029 | Train Loss: 1.1525 | Val Loss: 1.6542 | Dice: 0.4812 | softDice: 0.4767 | clDice: 0.5316 | softclDice: 0.4713 | IoU: 0.3172 | Tversky: 0.4812 | Hausdorff: 241.5861 | HD95: 44.5064 | val_loss: 1.6542 | LR: 0.000125
2025-08-21 02:13:58 INFO Epoch 030 | Train Loss: 1.1501 | Val Loss: 1.6557 | Dice: 0.4809 | softDice: 0.4764 | clDice: 0.5376 | softclDice: 0.4625 | IoU: 0.3169 | Tversky: 0.4809 | Hausdorff: 241.5818 | HD95: 43.0629 | val_loss: 1.6557 | LR: 0.000125
2025-08-21 02:15:46 INFO Epoch 031 | Train Loss: 1.1536 | Val Loss: 1.6548 | Dice: 0.4824 | softDice: 0.4779 | clDice: 0.5380 | softclDice: 0.4653 | IoU: 0.3183 | Tversky: 0.4824 | Hausdorff: 235.2272 | HD95: 39.6662 | val_loss: 1.6548 | LR: 0.000125
2025-08-21 02:17:38 INFO Epoch 032 | Train Loss: 1.1431 | Val Loss: 1.6551 | Dice: 0.4825 | softDice: 0.4778 | clDice: 0.5389 | softclDice: 0.4639 | IoU: 0.3183 | Tversky: 0.4825 | Hausdorff: 237.1709 | HD95: 37.6351 | val_loss: 1.6551 | LR: 0.000125
2025-08-21 02:19:27 INFO Epoch 033 | Train Loss: 1.1479 | Val Loss: 1.6551 | Dice: 0.4833 | softDice: 0.4789 | clDice: 0.5405 | softclDice: 0.4622 | IoU: 0.3190 | Tversky: 0.4833 | Hausdorff: 243.7157 | HD95: 37.9165 | val_loss: 1.6551 | LR: 0.000125
2025-08-21 02:21:21 INFO Epoch 034 | Train Loss: 1.1486 | Val Loss: 1.6549 | Dice: 0.4859 | softDice: 0.4815 | clDice: 0.5432 | softclDice: 0.4587 | IoU: 0.3213 | Tversky: 0.4859 | Hausdorff: 232.4787 | HD95: 37.9325 | val_loss: 1.6549 | LR: 0.000125
2025-08-21 02:23:09 INFO Epoch 035 | Train Loss: 1.1449 | Val Loss: 1.6538 | Dice: 0.4872 | softDice: 0.4819 | clDice: 0.5448 | softclDice: 0.4591 | IoU: 0.3225 | Tversky: 0.4872 | Hausdorff: 226.5239 | HD95: 38.4889 | val_loss: 1.6538 | LR: 0.000063
2025-08-21 02:24:59 INFO Epoch 036 | Train Loss: 1.1420 | Val Loss: 1.6548 | Dice: 0.4863 | softDice: 0.4819 | clDice: 0.5430 | softclDice: 0.4593 | IoU: 0.3216 | Tversky: 0.4863 | Hausdorff: 230.4432 | HD95: 37.0906 | val_loss: 1.6548 | LR: 0.000063
2025-08-21 02:26:51 INFO Epoch 037 | Train Loss: 1.1483 | Val Loss: 1.6548 | Dice: 0.4872 | softDice: 0.4830 | clDice: 0.5445 | softclDice: 0.4566 | IoU: 0.3225 | Tversky: 0.4872 | Hausdorff: 226.9249 | HD95: 36.1178 | val_loss: 1.6548 | LR: 0.000063
2025-08-21 02:28:40 INFO Epoch 038 | Train Loss: 1.1460 | Val Loss: 1.6547 | Dice: 0.4874 | softDice: 0.4830 | clDice: 0.5448 | softclDice: 0.4560 | IoU: 0.3226 | Tversky: 0.4874 | Hausdorff: 227.0599 | HD95: 35.9247 | val_loss: 1.6547 | LR: 0.000063
2025-08-21 02:30:33 INFO Epoch 039 | Train Loss: 1.1499 | Val Loss: 1.6554 | Dice: 0.4855 | softDice: 0.4815 | clDice: 0.5445 | softclDice: 0.4553 | IoU: 0.3210 | Tversky: 0.4855 | Hausdorff: 240.7721 | HD95: 37.2446 | val_loss: 1.6554 | LR: 0.000063
2025-08-21 02:32:21 INFO Epoch 040 | Train Loss: 1.1430 | Val Loss: 1.6546 | Dice: 0.4876 | softDice: 0.4831 | clDice: 0.5457 | softclDice: 0.4544 | IoU: 0.3228 | Tversky: 0.4876 | Hausdorff: 229.1425 | HD95: 36.9621 | val_loss: 1.6546 | LR: 0.000063
2025-08-21 02:34:11 INFO Epoch 041 | Train Loss: 1.1479 | Val Loss: 1.6550 | Dice: 0.4879 | softDice: 0.4834 | clDice: 0.5469 | softclDice: 0.4536 | IoU: 0.3230 | Tversky: 0.4879 | Hausdorff: 239.9134 | HD95: 36.6259 | val_loss: 1.6550 | LR: 0.000031
