2025-08-18 23:32:45 INFO Starting training with configuration: {'model': {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}, 'dataset': {'root': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers', 'patch_size': [512, 512], 'stride': [256, 256], 'num_patches': 50, 'num_workers': 4, 'feature_dirs': {'image': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/enhanced_images', 'mask': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/masks', 'distance': '/data/smadper@alumno.upv.es/TFM/datasets/laticifers/distance_maps_pt'}}, 'train': {'batch_size': 32, 'num_epochs': 50, 'learning_rate': 0.001, 'accumulation_steps': 1, 'save_dir': '/data/smadper@alumno.upv.es/TFM/checkpoints_cv2/unet/20250818_233245_unet_se_resnext50_32x4d_dice_cldice0.1', 'log_interval': 1, 'patience': 100, 'mixed_precision': True, 'experiment_name': 'unet_se_resnext50_32x4d_dice_cldice0.1', 'timestamp': '20250818_233245'}, 'test': {'batch_size': 1}, 'loss': {'name': 'dice_cldice', 'cldice_alpha': 0.2, 'use_topographic': False, 'combine_with': None, 'weights': {'main': 1.0, 'combined': 0.0}, 'topo': {'alpha': 2.0, 'beta': 1.0}}}
2025-08-18 23:32:45 INFO Experiment name: unet_se_resnext50_32x4d_dice_cldice0.1
2025-08-18 23:32:45 INFO ===== Fold 1 / 5 =====
2025-08-18 23:32:45 INFO Loading model unet with settings {'name': 'unet', 'encoder_name': 'se_resnext50_32x4d', 'encoder_weights': 'imagenet', 'classes': 1, 'activation': None, 'dropout': 0.2}
2025-08-18 23:36:19 INFO Epoch 001 | Train Loss: 0.7796 | Val Loss: 1.0000 | Dice: 0.3513 | softDice: 0.2396 | clDice: 0.4583 | softclDice: 0.6124 | IoU: 0.2133 | Tversky: 0.3513 | Hausdorff: 646.1337 | HD95: 96.0246 | val_loss: 1.0000 | LR: 0.001000
2025-08-18 23:39:46 INFO Epoch 002 | Train Loss: 0.6372 | Val Loss: 0.9654 | Dice: 0.3908 | softDice: 0.3383 | clDice: 0.4596 | softclDice: 0.5749 | IoU: 0.2430 | Tversky: 0.3908 | Hausdorff: 403.9448 | HD95: 81.5339 | val_loss: 0.9654 | LR: 0.001000
2025-08-18 23:43:11 INFO Epoch 003 | Train Loss: 0.5701 | Val Loss: 0.9564 | Dice: 0.4365 | softDice: 0.4103 | clDice: 0.5097 | softclDice: 0.4940 | IoU: 0.2792 | Tversky: 0.4365 | Hausdorff: 252.1135 | HD95: 58.4105 | val_loss: 0.9564 | LR: 0.001000
2025-08-18 23:46:35 INFO Epoch 004 | Train Loss: 0.5536 | Val Loss: 1.0000 | Dice: 0.4402 | softDice: 0.4294 | clDice: 0.4943 | softclDice: 0.5094 | IoU: 0.2824 | Tversky: 0.4402 | Hausdorff: 606.2439 | HD95: 65.5166 | val_loss: 1.0000 | LR: 0.001000
2025-08-18 23:49:59 INFO Epoch 005 | Train Loss: 0.5469 | Val Loss: 0.9537 | Dice: 0.4504 | softDice: 0.4443 | clDice: 0.5256 | softclDice: 0.4635 | IoU: 0.2907 | Tversky: 0.4504 | Hausdorff: 385.1773 | HD95: 61.7472 | val_loss: 0.9537 | LR: 0.001000
2025-08-18 23:53:24 INFO Epoch 006 | Train Loss: 0.5363 | Val Loss: 0.9701 | Dice: 0.4424 | softDice: 0.4365 | clDice: 0.5104 | softclDice: 0.4824 | IoU: 0.2841 | Tversky: 0.4424 | Hausdorff: 626.8513 | HD95: 71.4988 | val_loss: 0.9701 | LR: 0.001000
2025-08-18 23:56:48 INFO Epoch 007 | Train Loss: 0.5370 | Val Loss: 0.9547 | Dice: 0.4538 | softDice: 0.4477 | clDice: 0.5242 | softclDice: 0.4639 | IoU: 0.2936 | Tversky: 0.4538 | Hausdorff: 384.9152 | HD95: 55.9795 | val_loss: 0.9547 | LR: 0.001000
2025-08-19 00:00:10 INFO Epoch 008 | Train Loss: 0.5375 | Val Loss: 1.0000 | Dice: 0.4455 | softDice: 0.4418 | clDice: 0.5161 | softclDice: 0.4795 | IoU: 0.2867 | Tversky: 0.4455 | Hausdorff: 438.4578 | HD95: 68.1862 | val_loss: 1.0000 | LR: 0.001000
2025-08-19 00:03:32 INFO Epoch 009 | Train Loss: 0.5321 | Val Loss: 0.9544 | Dice: 0.4621 | softDice: 0.4562 | clDice: 0.5330 | softclDice: 0.4670 | IoU: 0.3007 | Tversky: 0.4621 | Hausdorff: 401.6739 | HD95: 58.4852 | val_loss: 0.9544 | LR: 0.001000
2025-08-19 00:06:57 INFO Epoch 010 | Train Loss: 0.5242 | Val Loss: 0.9529 | Dice: 0.4613 | softDice: 0.4572 | clDice: 0.5464 | softclDice: 0.4503 | IoU: 0.2999 | Tversky: 0.4613 | Hausdorff: 420.5060 | HD95: 54.8178 | val_loss: 0.9529 | LR: 0.001000
2025-08-19 00:10:18 INFO Epoch 011 | Train Loss: 0.5252 | Val Loss: 0.9703 | Dice: 0.4527 | softDice: 0.4474 | clDice: 0.5339 | softclDice: 0.4667 | IoU: 0.2928 | Tversky: 0.4527 | Hausdorff: 378.4308 | HD95: 59.1033 | val_loss: 0.9703 | LR: 0.001000
